startDateTime,endDateTime,tempSingleMean,tempSingleMinimum,tempSingleMaximum,tempSingleVariance,tempSingleNumPts,tempSingleExpUncert,tempSingleStdErMean,finalQF
"2021-01-01T00:00:00Z","2021-01-01T00:30:00Z",-2.4993,-2.6612,-2.3715,0.0063,1800.0000,0.1358,0.0019,0
"2021-01-01T00:30:00Z","2021-01-01T01:00:00Z",-3.0196,-3.4345,-2.6589,0.0507,1800.0000,0.1361,0.0053,0
"2021-01-01T01:00:00Z","2021-01-01T01:30:00Z",-3.5971,-3.7898,-3.4290,0.0093,1800.0000,0.1354,0.0023,0
"2021-01-01T01:30:00Z","2021-01-01T02:00:00Z",-3.8673,-4.0230,-3.7172,0.0074,1800.0000,0.1353,0.0020,0
"2021-01-01T02:00:00Z","2021-01-01T02:30:00Z",-4.2477,-4.5261,-4.0097,0.0240,1800.0000,0.1353,0.0036,0
"2021-01-01T02:30:00Z","2021-01-01T03:00:00Z",-4.7574,-5.0261,-4.4718,0.0269,1800.0000,0.1351,0.0039,0
"2021-01-01T03:00:00Z","2021-01-01T03:30:00Z",-5.2166,-5.4060,-5.0111,0.0152,1800.0000,0.1348,0.0029,0
"2021-01-01T03:30:00Z","2021-01-01T04:00:00Z",-5.3983,-5.4804,-5.2446,0.0034,1800.0000,0.1346,0.0014,0
"2021-01-01T04:00:00Z","2021-01-01T04:30:00Z",-5.6447,-5.9360,-5.3410,0.0334,1800.0000,0.1348,0.0043,0
"2021-01-01T04:30:00Z","2021-01-01T05:00:00Z",-6.0220,-6.1407,-5.9032,0.0033,1800.0000,0.1343,0.0014,0
"2021-01-01T05:00:00Z","2021-01-01T05:30:00Z",-6.5561,-7.1382,-6.0806,0.1091,1800.0000,0.1351,0.0078,0
"2021-01-01T05:30:00Z","2021-01-01T06:00:00Z",-7.8350,-8.3154,-7.1417,0.1079,1800.0000,0.1347,0.0077,0
"2021-01-01T06:00:00Z","2021-01-01T06:30:00Z",-8.4844,-8.7105,-8.2252,0.0118,1800.0000,0.1334,0.0026,0
"2021-01-01T06:30:00Z","2021-01-01T07:00:00Z",-8.7896,-8.9049,-8.6546,0.0026,1800.0000,0.1331,0.0012,0
"2021-01-01T07:00:00Z","2021-01-01T07:30:00Z",-8.9305,-9.0940,-8.5647,0.0278,1800.0000,0.1334,0.0039,0
"2021-01-01T07:30:00Z","2021-01-01T08:00:00Z",-8.6911,-8.8538,-8.5772,0.0067,1800.0000,0.1332,0.0019,0
"2021-01-01T08:00:00Z","2021-01-01T08:30:00Z",-8.7497,-8.8057,-8.6860,0.0008,1800.0000,0.1331,0.0006,0
"2021-01-01T08:30:00Z","2021-01-01T09:00:00Z",-9.1015,-9.4286,-8.7647,0.0296,1800.0000,0.1333,0.0041,0
"2021-01-01T09:00:00Z","2021-01-01T09:30:00Z",-10.0099,-10.4782,-9.4278,0.1175,1800.0000,0.1338,0.0081,0
"2021-01-01T09:30:00Z","2021-01-01T10:00:00Z",-11.0905,-11.3943,-10.4452,0.0597,1800.0000,0.1329,0.0058,0
"2021-01-01T10:00:00Z","2021-01-01T10:30:00Z",-11.3832,-11.7990,-10.9447,0.0778,1800.0000,0.1328,0.0066,0
"2021-01-01T10:30:00Z","2021-01-01T11:00:00Z",-11.8109,-12.0394,-11.4579,0.0134,1800.0000,0.1321,0.0027,0
"2021-01-01T11:00:00Z","2021-01-01T11:30:00Z",-12.7864,-13.3576,-12.0428,0.1824,1800.0000,0.1332,0.0101,0
"2021-01-01T11:30:00Z","2021-01-01T12:00:00Z",-13.4420,-13.7453,-12.7340,0.0504,1800.0000,0.1318,0.0053,0
"2021-01-01T12:00:00Z","2021-01-01T12:30:00Z",-14.0303,-14.2470,-13.6747,0.0156,1800.0000,0.1312,0.0029,0
"2021-01-01T12:30:00Z","2021-01-01T13:00:00Z",-14.1888,-14.4026,-13.8265,0.0193,1800.0000,0.1311,0.0033,0
"2021-01-01T13:00:00Z","2021-01-01T13:30:00Z",-13.7330,-14.3541,-13.1445,0.1105,1800.0000,0.1322,0.0078,0
"2021-01-01T13:30:00Z","2021-01-01T14:00:00Z",-13.2768,-13.4503,-13.1121,0.0067,1800.0000,0.1313,0.0019,0
"2021-01-01T14:00:00Z","2021-01-01T14:30:00Z",-12.5938,-13.1094,-12.3198,0.0336,1800.0000,0.1319,0.0043,0
"2021-01-01T14:30:00Z","2021-01-01T15:00:00Z",-13.0155,-13.2229,-12.7343,0.0139,1800.0000,0.1315,0.0028,0
