startDateTime,endDateTime,tempSingleMean,tempSingleMinimum,tempSingleMaximum,tempSingleVariance,tempSingleNumPts,tempSingleExpUncert,tempSingleStdErMean,finalQF
"2019-12-01T00:00:00Z","2019-12-01T00:30:00Z",-7.3326,-7.5021,-6.9373,0.0222,1800.0000,0.1312,0.0035,1
"2019-12-01T00:30:00Z","2019-12-01T01:00:00Z",-7.1940,-7.4456,-6.9028,0.0359,1800.0000,0.1313,0.0045,1
"2019-12-01T01:00:00Z","2019-12-01T01:30:00Z",-6.9109,-7.2254,-6.4637,0.0205,1800.0000,0.1313,0.0034,1
"2019-12-01T01:30:00Z","2019-12-01T02:00:00Z",-6.5128,-7.1463,-6.1909,0.0618,1800.0000,0.1318,0.0059,1
"2019-12-01T02:00:00Z","2019-12-01T02:30:00Z",-7.2531,-7.4121,-6.9526,0.0120,1800.0000,0.1311,0.0026,1
"2019-12-01T02:30:00Z","2019-12-01T03:00:00Z",-6.6293,-6.9594,-6.4770,0.0142,1800.0000,0.1313,0.0028,1
"2019-12-01T03:00:00Z","2019-12-01T03:30:00Z",-6.4258,-6.5968,-6.3044,0.0053,1800.0000,0.1313,0.0017,1
"2019-12-01T03:30:00Z","2019-12-01T04:00:00Z",-6.9128,-7.0650,-6.5963,0.0178,1800.0000,0.1313,0.0031,1
"2019-12-01T04:00:00Z","2019-12-01T04:30:00Z",-6.9541,-7.0783,-6.7509,0.0069,1800.0000,0.1311,0.0020,1
"2019-12-01T04:30:00Z","2019-12-01T05:00:00Z",-6.7105,-7.3418,-6.5115,0.0252,1800.0000,0.1314,0.0037,1
"2019-12-01T05:00:00Z","2019-12-01T05:30:00Z",-8.1777,-8.5219,-7.3421,0.0940,1800.0000,0.1316,0.0072,1
"2019-12-01T05:30:00Z","2019-12-01T06:00:00Z",-7.2606,-8.3004,-6.0537,0.5066,1800.0000,0.1356,0.0168,1
"2019-12-01T06:00:00Z","2019-12-01T06:30:00Z",-5.4854,-6.0465,-5.1710,0.0373,1800.0000,0.1320,0.0046,1
"2019-12-01T06:30:00Z","2019-12-01T07:00:00Z",-5.3403,-5.6291,-4.9286,0.0629,1800.0000,0.1324,0.0059,1
"2019-12-01T07:00:00Z","2019-12-01T07:30:00Z",-5.2622,-6.3110,-4.8783,0.1988,1800.0000,0.1335,0.0105,1
"2019-12-01T07:30:00Z","2019-12-01T08:00:00Z",-6.8487,-7.1711,-6.2903,0.0982,1800.0000,0.1321,0.0074,1
"2019-12-01T08:00:00Z","2019-12-01T08:30:00Z",-6.5521,-7.1482,-5.8400,0.1661,1800.0000,0.1328,0.0096,1
"2019-12-01T08:30:00Z","2019-12-01T09:00:00Z",-5.4082,-5.8495,-5.1118,0.0421,1800.0000,0.1321,0.0048,1
"2019-12-01T09:00:00Z","2019-12-01T09:30:00Z",-5.3127,-5.4697,-5.1456,0.0084,1800.0000,0.1318,0.0022,1
"2019-12-01T09:30:00Z","2019-12-01T10:00:00Z",-5.7645,-6.0639,-5.4247,0.0273,1800.0000,0.1318,0.0039,1
"2019-12-01T10:00:00Z","2019-12-01T10:30:00Z",-5.6507,-5.9394,-5.2614,0.0445,1800.0000,0.1321,0.0050,1
"2019-12-01T10:30:00Z","2019-12-01T11:00:00Z",-5.7565,-5.9835,-5.4793,0.0151,1800.0000,0.1317,0.0029,1
"2019-12-01T11:00:00Z","2019-12-01T11:30:00Z",-5.5535,-5.8656,-5.3014,0.0342,1800.0000,0.1320,0.0044,1
"2019-12-01T11:30:00Z","2019-12-01T12:00:00Z",-5.4384,-5.7112,-5.2863,0.0150,1800.0000,0.1318,0.0029,1
