startDateTime,endDateTime,SHFMean,SHFMinimum,SHFMaximum,SHFVariance,SHFNumPts,SHFExpUncert,SHFStdErMean,finalQF
"2020-06-01T00:00:00Z","2020-06-01T00:30:00Z",14.813,13.431,16.357,0.711,180,0.469,0.063,0
"2020-06-01T00:30:00Z","2020-06-01T01:00:00Z",12.178,11.153,13.422,0.426,180,0.386,0.049,0
"2020-06-01T01:00:00Z","2020-06-01T01:30:00Z",10.016,8.888,11.121,0.431,180,0.324,0.049,0
"2020-06-01T01:30:00Z","2020-06-01T02:00:00Z",7.793,6.692,8.888,0.417,180,0.262,0.048,0
"2020-06-01T02:00:00Z","2020-06-01T02:30:00Z",5.701,4.901,6.658,0.269,180,0.199,0.039,0
"2020-06-01T02:30:00Z","2020-06-01T03:00:00Z",4.242,3.552,4.901,0.153,180,0.155,0.029,0
"2020-06-01T03:00:00Z","2020-06-01T03:30:00Z",2.890,2.052,3.562,0.182,180,0.125,0.032,0
"2020-06-01T03:30:00Z","2020-06-01T04:00:00Z",0.972,-0.099,2.045,0.389,180,0.116,0.046,0
"2020-06-01T04:00:00Z","2020-06-01T04:30:00Z",-0.963,-1.731,-0.106,0.227,180,0.097,0.036,0
"2020-06-01T04:30:00Z","2020-06-01T05:00:00Z",-2.422,-3.038,-1.736,0.143,180,0.109,0.028,0
"2020-06-01T05:00:00Z","2020-06-01T05:30:00Z",-3.507,-3.898,-3.043,0.061,180,0.126,0.018,0
"2020-06-01T05:30:00Z","2020-06-01T06:00:00Z",-4.187,-4.500,-3.882,0.031,180,0.141,0.013,0
"2020-06-01T06:00:00Z","2020-06-01T06:30:00Z",-4.777,-5.069,-4.480,0.029,180,0.157,0.013,0
"2020-06-01T06:30:00Z","2020-06-01T07:00:00Z",-5.195,-5.278,-5.039,0.004,138,0.167,0.005,1
"2020-06-01T07:00:00Z","2020-06-01T07:30:00Z",-4.306,-4.474,-4.077,0.012,119,0.142,0.010,1
"2020-06-01T07:30:00Z","2020-06-01T08:00:00Z",-3.702,-4.104,-3.406,0.042,180,0.128,0.015,0
"2020-06-01T08:00:00Z","2020-06-01T08:30:00Z",-3.245,-3.435,-3.076,0.010,180,0.114,0.008,0
