startDateTime,endDateTime,tempSingleMean,tempSingleMinimum,tempSingleMaximum,tempSingleVariance,tempSingleNumPts,tempSingleExpUncert,tempSingleStdErMean,finalQF
"2022-11-01T00:00:00Z","2022-11-01T00:30:00Z",1.0906,0.1333,2.3752,0.4815,1800.0000,0.1415,0.0164,0
"2022-11-01T00:30:00Z","2022-11-01T01:00:00Z",-0.3668,-0.9353,0.2320,0.1107,1800.0000,0.1377,0.0078,0
"2022-11-01T01:00:00Z","2022-11-01T01:30:00Z",-0.7541,-1.1397,-0.4006,0.0235,1800.0000,0.1367,0.0036,0
"2022-11-01T01:30:00Z","2022-11-01T02:00:00Z",-1.2616,-1.9704,-0.6311,0.1457,1800.0000,0.1376,0.0090,0
"2022-11-01T02:00:00Z","2022-11-01T02:30:00Z",-2.1198,-2.3062,-1.8442,0.0135,1800.0000,0.1360,0.0027,0
"2022-11-01T02:30:00Z","2022-11-01T03:00:00Z",-2.3525,-2.6802,-2.0255,0.0243,1800.0000,0.1361,0.0037,0
"2022-11-01T03:00:00Z","2022-11-01T03:30:00Z",-2.5667,-2.9320,-1.9337,0.0743,1800.0000,0.1365,0.0064,0
"2022-11-01T03:30:00Z","2022-11-01T04:00:00Z",-2.6276,-2.9111,-1.9791,0.0515,1800.0000,0.1363,0.0053,0
"2022-11-01T04:00:00Z","2022-11-01T04:30:00Z",-2.5557,-2.8281,-2.1631,0.0228,1800.0000,0.1360,0.0036,0
"2022-11-01T04:30:00Z","2022-11-01T05:00:00Z",-2.9258,-3.1547,-2.7980,0.0098,1800.0000,0.1356,0.0023,0
"2022-11-01T05:00:00Z","2022-11-01T05:30:00Z",-3.0125,-3.1068,-2.8875,0.0032,1800.0000,0.1355,0.0013,0
"2022-11-01T05:30:00Z","2022-11-01T06:00:00Z",-3.1483,-3.3798,-2.9134,0.0133,1800.0000,0.1356,0.0027,0
"2022-11-01T06:00:00Z","2022-11-01T06:30:00Z",-3.0926,-3.3572,-2.7981,0.0098,1800.0000,0.1356,0.0023,0
"2022-11-01T06:30:00Z","2022-11-01T07:00:00Z",-3.1613,-3.4471,-2.6959,0.0340,1800.0000,0.1358,0.0043,0
"2022-11-01T07:00:00Z","2022-11-01T07:30:00Z",-3.1368,-3.4304,-2.5693,0.0414,1800.0000,0.1360,0.0048,0
"2022-11-01T07:30:00Z","2022-11-01T08:00:00Z",-3.3709,-3.7051,-2.7203,0.0754,1800.0000,0.1362,0.0065,0
"2022-11-01T08:00:00Z","2022-11-01T08:30:00Z",-3.6596,-3.8339,-3.3956,0.0085,1800.0000,0.1353,0.0022,0
"2022-11-01T08:30:00Z","2022-11-01T09:00:00Z",-3.3490,-3.7108,-2.9761,0.0371,1800.0000,0.1358,0.0045,0
"2022-11-01T09:00:00Z","2022-11-01T09:30:00Z",-3.6478,-4.0279,-3.2211,0.0674,1800.0000,0.1359,0.0061,0
"2022-11-01T09:30:00Z","2022-11-01T10:00:00Z",-3.5856,-3.8345,-2.9856,0.0427,1800.0000,0.1358,0.0049,0
"2022-11-01T10:00:00Z","2022-11-01T10:30:00Z",-3.4247,-4.2020,-2.5267,0.2492,1800.0000,0.1377,0.0118,0
"2022-11-01T10:30:00Z","2022-11-01T11:00:00Z",-3.8829,-4.2835,-3.4797,0.0270,1800.0000,0.1355,0.0039,0
"2022-11-01T11:00:00Z","2022-11-01T11:30:00Z",-3.8495,-4.0555,-3.6452,0.0128,1800.0000,0.1353,0.0027,0
"2022-11-01T11:30:00Z","2022-11-01T12:00:00Z",-4.0418,-4.4752,-3.6556,0.0408,1800.0000,0.1355,0.0048,0
"2022-11-01T12:00:00Z","2022-11-01T12:30:00Z",-4.1730,-4.5058,-3.5937,0.0346,1800.0000,0.1355,0.0044,0
"2022-11-01T12:30:00Z","2022-11-01T13:00:00Z",-4.3721,-4.7314,-3.7555,0.0485,1800.0000,0.1355,0.0052,0
"2022-11-01T13:00:00Z","2022-11-01T13:30:00Z",-4.1967,-4.6160,-3.2781,0.1015,1800.0000,0.1362,0.0075,0
"2022-11-01T13:30:00Z","2022-11-01T14:00:00Z",-4.2000,-4.5573,-3.7874,0.0242,1800.0000,0.1353,0.0037,0
"2022-11-01T14:00:00Z","2022-11-01T14:30:00Z",-3.4944,-3.9278,-2.7578,0.1187,1800.0000,0.1365,0.0081,0
"2022-11-01T14:30:00Z","2022-11-01T15:00:00Z",-1.3549,-2.7567,0.7237,0.7718,1800.0000,0.1431,0.0207,0
