startDateTime,endDateTime,SHFMean,SHFMinimum,SHFMaximum,SHFVariance,SHFNumPts,SHFExpUncert,SHFStdErMean,finalQF
"2022-10-01T00:00:00Z","2022-10-01T00:30:00Z",0.797,-0.025,1.271,0.157,180,0.092,0.030,0
"2022-10-01T00:30:00Z","2022-10-01T01:00:00Z",-1.009,-1.977,-0.010,0.343,180,0.112,0.044,0
"2022-10-01T01:00:00Z","2022-10-01T01:30:00Z",-2.814,-3.751,-1.982,0.267,180,0.131,0.038,0
"2022-10-01T01:30:00Z","2022-10-01T02:00:00Z",-4.382,-4.797,-3.760,0.087,180,0.152,0.022,0
"2022-10-01T02:00:00Z","2022-10-01T02:30:00Z",-4.890,-4.929,-4.793,0.001,180,0.160,0.003,0
"2022-10-01T02:30:00Z","2022-10-01T03:00:00Z",-4.903,-4.937,-4.863,0.000,180,0.160,0.001,0
"2022-10-01T03:00:00Z","2022-10-01T03:30:00Z",-4.948,-4.980,-4.897,0.000,180,0.161,0.001,0
"2022-10-01T03:30:00Z","2022-10-01T04:00:00Z",-5.005,-5.117,-4.941,0.001,180,0.163,0.003,0
"2022-10-01T04:00:00Z","2022-10-01T04:30:00Z",-5.554,-6.052,-5.076,0.092,180,0.183,0.023,0
"2022-10-01T04:30:00Z","2022-10-01T05:00:00Z",-6.175,-6.259,-6.030,0.003,180,0.196,0.004,0
"2022-10-01T05:00:00Z","2022-10-01T05:30:00Z",-6.164,-6.244,-6.074,0.001,180,0.195,0.003,0
"2022-10-01T05:30:00Z","2022-10-01T06:00:00Z",-6.054,-6.103,-5.993,0.001,84,0.192,0.003,1
"2022-10-01T06:00:00Z","2022-10-01T06:30:00Z",-5.330,-5.742,-4.700,0.081,173,0.177,0.022,0
"2022-10-01T06:30:00Z","2022-10-01T07:00:00Z",-5.952,-6.136,-5.727,0.012,180,0.190,0.008,0
"2022-10-01T07:00:00Z","2022-10-01T07:30:00Z",-6.275,-6.440,-6.122,0.007,180,0.199,0.006,0
"2022-10-01T07:30:00Z","2022-10-01T08:00:00Z",-6.548,-6.712,-6.401,0.007,180,0.206,0.006,0
"2022-10-01T08:00:00Z","2022-10-01T08:30:00Z",-6.953,-7.337,-6.668,0.034,180,0.219,0.014,0
"2022-10-01T08:30:00Z","2022-10-01T09:00:00Z",-7.631,-7.874,-7.298,0.024,180,0.238,0.011,0
"2022-10-01T09:00:00Z","2022-10-01T09:30:00Z",-7.950,-8.026,-7.833,0.002,180,0.246,0.003,0
"2022-10-01T09:30:00Z","2022-10-01T10:00:00Z",-7.889,-8.019,-7.705,0.007,180,0.245,0.006,0
"2022-10-01T10:00:00Z","2022-10-01T10:30:00Z",-7.599,-7.744,-7.494,0.004,180,0.236,0.005,0
"2022-10-01T10:30:00Z","2022-10-01T11:00:00Z",-7.502,-7.548,-7.460,0.000,180,0.233,0.001,0
"2022-10-01T11:00:00Z","2022-10-01T11:30:00Z",-7.683,-7.985,-7.487,0.020,180,0.240,0.011,0
"2022-10-01T11:30:00Z","2022-10-01T12:00:00Z",-8.425,-9.068,-7.936,0.107,180,0.265,0.024,0
"2022-10-01T12:00:00Z","2022-10-01T12:30:00Z",-9.824,-10.544,-9.046,0.191,179,0.308,0.033,0
"2022-10-01T12:30:00Z","2022-10-01T13:00:00Z",-11.174,-11.743,-10.564,0.118,180,0.345,0.026,0
"2022-10-01T13:00:00Z","2022-10-01T13:30:00Z",-12.133,-12.478,-11.708,0.046,180,0.371,0.016,0
"2022-10-01T13:30:00Z","2022-10-01T14:00:00Z",-12.701,-12.890,-12.476,0.012,180,0.386,0.008,0
"2022-10-01T14:00:00Z","2022-10-01T14:30:00Z",-12.797,-12.942,-12.434,0.018,180,0.389,0.010,0
"2022-10-01T14:30:00Z","2022-10-01T15:00:00Z",-11.160,-12.422,-9.399,0.722,180,0.363,0.063,0
"2022-10-01T15:00:00Z","2022-10-01T15:30:00Z",-6.796,-9.362,-4.484,2.167,180,0.306,0.110,0
"2022-10-01T15:30:00Z","2022-10-01T16:00:00Z",-3.592,-4.482,-2.959,0.158,180,0.138,0.030,0
"2022-10-01T16:00:00Z","2022-10-01T16:30:00Z",-1.608,-2.981,-0.196,0.812,180,0.156,0.067,0
"2022-10-01T16:30:00Z","2022-10-01T17:00:00Z",0.416,-0.169,1.096,0.094,180,0.082,0.023,0
"2022-10-01T17:00:00Z","2022-10-01T17:30:00Z",3.339,1.105,6.202,2.344,180,0.259,0.114,0
"2022-10-01T17:30:00Z","2022-10-01T18:00:00Z",11.653,6.241,19.502,16.883,180,0.711,0.306,0
"2022-10-01T18:00:00Z","2022-10-01T18:30:00Z",21.333,19.575,21.965,0.345,180,0.653,0.044,0
"2022-10-01T18:30:00Z","2022-10-01T19:00:00Z",19.426,18.457,20.421,0.342,84,0.603,0.064,1
"2022-10-01T19:00:00Z","2022-10-01T19:30:00Z",16.975,16.284,18.145,0.263,173,0.523,0.039,0
"2022-10-01T19:30:00Z","2022-10-01T20:00:00Z",15.447,14.873,16.257,0.157,180,0.475,0.030,0
"2022-10-01T20:00:00Z","2022-10-01T20:30:00Z",13.869,12.471,14.870,0.478,180,0.437,0.052,0
"2022-10-01T20:30:00Z","2022-10-01T21:00:00Z",11.113,9.777,12.498,0.545,180,0.360,0.055,0
