startDateTime,endDateTime,SHFMean,SHFMinimum,SHFMaximum,SHFVariance,SHFNumPts,SHFExpUncert,SHFStdErMean,finalQF
"2022-10-01T00:00:00Z","2022-10-01T00:30:00Z",-0.779,-1.061,-0.593,0.020,180,0.072,0.010,0
"2022-10-01T00:30:00Z","2022-10-01T01:00:00Z",-1.469,-1.891,-1.068,0.059,180,0.086,0.018,0
"2022-10-01T01:00:00Z","2022-10-01T01:30:00Z",-2.250,-2.598,-1.893,0.041,180,0.098,0.015,0
"2022-10-01T01:30:00Z","2022-10-01T02:00:00Z",-2.925,-3.198,-2.603,0.031,180,0.112,0.013,0
"2022-10-01T02:00:00Z","2022-10-01T02:30:00Z",-3.347,-3.448,-3.198,0.005,180,0.119,0.005,0
"2022-10-01T02:30:00Z","2022-10-01T03:00:00Z",-3.502,-3.570,-3.433,0.001,180,0.123,0.003,0
"2022-10-01T03:00:00Z","2022-10-01T03:30:00Z",-3.614,-3.668,-3.558,0.001,180,0.126,0.002,0
"2022-10-01T03:30:00Z","2022-10-01T04:00:00Z",-3.742,-3.820,-3.666,0.002,180,0.129,0.003,0
"2022-10-01T04:00:00Z","2022-10-01T04:30:00Z",-3.925,-4.050,-3.810,0.005,180,0.134,0.005,0
"2022-10-01T04:30:00Z","2022-10-01T05:00:00Z",-4.173,-4.302,-4.052,0.005,180,0.141,0.005,0
"2022-10-01T05:00:00Z","2022-10-01T05:30:00Z",-4.383,-4.451,-4.292,0.002,180,0.146,0.003,0
"2022-10-01T05:30:00Z","2022-10-01T06:00:00Z",-4.472,-4.493,-4.444,0.000,84,0.148,0.001,1
"2022-10-01T06:00:00Z","2022-10-01T06:30:00Z",-3.738,-4.109,-2.910,0.100,173,0.137,0.024,0
"2022-10-01T06:30:00Z","2022-10-01T07:00:00Z",-4.259,-4.391,-4.107,0.006,180,0.143,0.006,0
"2022-10-01T07:00:00Z","2022-10-01T07:30:00Z",-4.485,-4.577,-4.386,0.003,180,0.149,0.004,0
"2022-10-01T07:30:00Z","2022-10-01T08:00:00Z",-4.663,-4.756,-4.573,0.003,180,0.154,0.004,0
"2022-10-01T08:00:00Z","2022-10-01T08:30:00Z",-4.843,-4.962,-4.744,0.004,180,0.159,0.005,0
"2022-10-01T08:30:00Z","2022-10-01T09:00:00Z",-5.112,-5.266,-4.955,0.008,180,0.166,0.007,0
"2022-10-01T09:00:00Z","2022-10-01T09:30:00Z",-5.383,-5.470,-5.259,0.004,180,0.173,0.004,0
"2022-10-01T09:30:00Z","2022-10-01T10:00:00Z",-5.496,-5.516,-5.465,0.000,180,0.176,0.001,0
"2022-10-01T10:00:00Z","2022-10-01T10:30:00Z",-5.499,-5.524,-5.467,0.000,180,0.176,0.001,0
"2022-10-01T10:30:00Z","2022-10-01T11:00:00Z",-5.457,-5.482,-5.438,0.000,180,0.175,0.001,0
"2022-10-01T11:00:00Z","2022-10-01T11:30:00Z",-5.461,-5.504,-5.435,0.000,180,0.175,0.001,0
"2022-10-01T11:30:00Z","2022-10-01T12:00:00Z",-5.590,-5.732,-5.484,0.005,180,0.179,0.005,0
"2022-10-01T12:00:00Z","2022-10-01T12:30:00Z",-5.984,-6.269,-5.734,0.024,179,0.191,0.012,0
"2022-10-01T12:30:00Z","2022-10-01T13:00:00Z",-6.544,-6.815,-6.264,0.026,180,0.207,0.012,0
"2022-10-01T13:00:00Z","2022-10-01T13:30:00Z",-7.070,-7.325,-6.820,0.021,180,0.222,0.011,0
"2022-10-01T13:30:00Z","2022-10-01T14:00:00Z",-7.519,-7.686,-7.313,0.011,180,0.234,0.008,0
"2022-10-01T14:00:00Z","2022-10-01T14:30:00Z",-7.781,-7.833,-7.683,0.002,180,0.242,0.003,0
"2022-10-01T14:30:00Z","2022-10-01T15:00:00Z",-7.643,-7.821,-7.316,0.022,180,0.239,0.011,0
"2022-10-01T15:00:00Z","2022-10-01T15:30:00Z",-6.831,-7.323,-6.306,0.088,180,0.219,0.022,0
"2022-10-01T15:30:00Z","2022-10-01T16:00:00Z",-5.799,-6.301,-5.330,0.081,180,0.190,0.021,0
"2022-10-01T16:00:00Z","2022-10-01T16:30:00Z",-4.831,-5.323,-4.291,0.090,180,0.164,0.022,0
"2022-10-01T16:30:00Z","2022-10-01T17:00:00Z",-3.357,-4.281,-2.374,0.317,180,0.146,0.042,0
"2022-10-01T17:00:00Z","2022-10-01T17:30:00Z",-1.150,-2.361,-0.140,0.457,180,0.124,0.050,0
"2022-10-01T17:30:00Z","2022-10-01T18:00:00Z",1.010,-0.126,2.566,0.649,180,0.141,0.060,0
"2022-10-01T18:00:00Z","2022-10-01T18:30:00Z",4.131,2.593,5.420,0.671,180,0.188,0.061,0
"2022-10-01T18:30:00Z","2022-10-01T19:00:00Z",5.849,5.434,6.180,0.049,84,0.196,0.024,1
"2022-10-01T19:00:00Z","2022-10-01T19:30:00Z",6.981,6.273,8.010,0.219,173,0.233,0.036,0
"2022-10-01T19:30:00Z","2022-10-01T20:00:00Z",5.651,5.205,6.273,0.110,180,0.190,0.025,0
"2022-10-01T20:00:00Z","2022-10-01T20:30:00Z",5.060,4.811,5.210,0.011,180,0.168,0.008,0
"2022-10-01T20:30:00Z","2022-10-01T21:00:00Z",4.281,3.733,4.802,0.097,180,0.153,0.023,0
"2022-10-01T21:00:00Z","2022-10-01T21:30:00Z",3.109,2.413,3.726,0.144,180,0.129,0.028,0
"2022-10-01T21:30:00Z","2022-10-01T22:00:00Z",1.570,0.748,2.400,0.241,180,0.110,0.037,0
"2022-10-01T22:00:00Z","2022-10-01T22:30:00Z",0.234,-0.142,0.740,0.062,180,0.076,0.019,0
"2022-10-01T22:30:00Z","2022-10-01T23:00:00Z",-0.394,-0.609,-0.150,0.016,180,0.069,0.010,0
"2022-10-01T23:00:00Z","2022-10-01T23:30:00Z",-0.848,-1.089,-0.609,0.018,180,0.073,0.010,0
"2022-10-01T23:30:00Z","2022-10-02T00:00:00Z",-1.374,-1.653,-1.084,0.028,180,0.081,0.013,0
"2022-10-02T00:00:00Z","2022-10-02T00:30:00Z",-1.924,-2.177,-1.658,0.023,180,0.089,0.011,0
