startDateTime,endDateTime,SHFMean,SHFMinimum,SHFMaximum,SHFVariance,SHFNumPts,SHFExpUncert,SHFStdErMean,SHFInSituCorFactor,finalQF
"2017-07-01T00:00:00Z","2017-07-01T00:01:00Z",4.116,4.069,4.182,0.001,6,0.144,0.016,0.000063040,0
"2017-07-01T00:01:00Z","2017-07-01T00:02:00Z",4.033,3.969,4.081,0.002,6,0.143,0.018,0.000063040,0
"2017-07-01T00:02:00Z","2017-07-01T00:03:00Z",3.950,3.910,3.995,0.001,6,0.138,0.012,0.000063040,0
"2017-07-01T00:03:00Z","2017-07-01T00:04:00Z",3.860,3.828,3.901,0.001,6,0.136,0.012,0.000063040,0
"2017-07-01T00:04:00Z","2017-07-01T00:05:00Z",3.761,3.726,3.785,0.000,6,0.132,0.009,0.000063040,0
"2017-07-01T00:05:00Z","2017-07-01T00:06:00Z",3.662,3.608,3.707,0.001,6,0.131,0.014,0.000063040,0
"2017-07-01T00:06:00Z","2017-07-01T00:07:00Z",3.574,3.537,3.601,0.001,6,0.128,0.010,0.000063040,0
"2017-07-01T00:07:00Z","2017-07-01T00:08:00Z",3.498,3.454,3.537,0.001,6,0.128,0.016,0.000063040,0
"2017-07-01T00:08:00Z","2017-07-01T00:09:00Z",3.394,3.353,3.452,0.001,6,0.125,0.015,0.000063040,0
"2017-07-01T00:09:00Z","2017-07-01T00:10:00Z",3.304,3.258,3.346,0.002,6,0.124,0.017,0.000063040,0
"2017-07-01T00:10:00Z","2017-07-01T00:11:00Z",3.208,3.171,3.239,0.001,6,0.118,0.010,0.000063040,0
"2017-07-01T00:11:00Z","2017-07-01T00:12:00Z",3.119,3.076,3.159,0.001,6,0.118,0.014,0.000063040,0
"2017-07-01T00:12:00Z","2017-07-01T00:13:00Z",3.057,3.008,3.093,0.001,6,0.116,0.014,0.000063040,0
"2017-07-01T00:13:00Z","2017-07-01T00:14:00Z",2.984,2.953,3.019,0.001,6,0.114,0.012,0.000063040,0
"2017-07-01T00:14:00Z","2017-07-01T00:15:00Z",2.899,2.863,2.930,0.001,6,0.111,0.011,0.000063040,0
"2017-07-01T00:15:00Z","2017-07-01T00:16:00Z",2.820,2.793,2.845,0.000,6,0.109,0.008,0.000063040,0
"2017-07-01T00:16:00Z","2017-07-01T00:17:00Z",2.737,2.705,2.769,0.001,6,0.107,0.011,0.000063040,0
"2017-07-01T00:17:00Z","2017-07-01T00:18:00Z",2.664,2.625,2.733,0.001,6,0.108,0.015,0.000063040,0
"2017-07-01T00:18:00Z","2017-07-01T00:19:00Z",2.582,2.533,2.639,0.001,6,0.106,0.015,0.000063040,0
"2017-07-01T00:19:00Z","2017-07-01T00:20:00Z",2.494,2.450,2.544,0.001,6,0.103,0.014,0.000063040,0
"2017-07-01T00:20:00Z","2017-07-01T00:21:00Z",2.421,2.377,2.455,0.001,6,0.101,0.013,0.000063040,0
"2017-07-01T00:21:00Z","2017-07-01T00:22:00Z",2.337,2.284,2.403,0.002,6,0.102,0.018,0.000063040,0
"2017-07-01T00:22:00Z","2017-07-01T00:23:00Z",2.263,2.237,2.303,0.001,6,0.097,0.012,0.000063040,0
"2017-07-01T00:23:00Z","2017-07-01T00:24:00Z",2.189,2.169,2.223,0.000,6,0.094,0.008,0.000063040,0
"2017-07-01T00:24:00Z","2017-07-01T00:25:00Z",2.126,2.107,2.159,0.000,6,0.093,0.008,0.000063040,0
"2017-07-01T00:25:00Z","2017-07-01T00:26:00Z",2.063,2.032,2.081,0.000,6,0.091,0.007,0.000063040,0
"2017-07-01T00:26:00Z","2017-07-01T00:27:00Z",1.985,1.949,2.024,0.001,6,0.091,0.012,0.000063040,0
"2017-07-01T00:27:00Z","2017-07-01T00:28:00Z",1.932,1.916,1.944,0.000,6,0.087,0.004,0.000063040,0
"2017-07-01T00:28:00Z","2017-07-01T00:29:00Z",1.854,1.838,1.885,0.000,6,0.087,0.008,0.000063040,0
"2017-07-01T00:29:00Z","2017-07-01T00:30:00Z",1.776,1.731,1.800,0.001,6,0.087,0.011,0.000063040,0
"2017-07-01T00:30:00Z","2017-07-01T00:31:00Z",1.706,1.653,1.729,0.001,6,0.086,0.012,0.000063040,0
"2017-07-01T00:31:00Z","2017-07-01T00:32:00Z",1.631,1.599,1.668,0.001,6,0.084,0.011,0.000063040,0
"2017-07-01T00:32:00Z","2017-07-01T00:33:00Z",,,,,,,,,1
"2017-07-01T00:33:00Z","2017-07-01T00:34:00Z",,,,,,,,,1
"2017-07-01T00:34:00Z","2017-07-01T00:35:00Z",,,,,,,,,1
"2017-07-01T00:35:00Z","2017-07-01T00:36:00Z",,,,,,,,,1
"2017-07-01T00:36:00Z","2017-07-01T00:37:00Z",,,,,,,,,1
"2017-07-01T00:37:00Z","2017-07-01T00:38:00Z",,,,,,,,,1
"2017-07-01T00:38:00Z","2017-07-01T00:39:00Z",,,,,,,,,1
"2017-07-01T00:39:00Z","2017-07-01T00:40:00Z",,,,,,,,,1
"2017-07-01T00:40:00Z","2017-07-01T00:41:00Z",,,,,,,,,1
"2017-07-01T00:41:00Z","2017-07-01T00:42:00Z",,,,,,,,,1
"2017-07-01T00:42:00Z","2017-07-01T00:43:00Z",,,,,,,,,1
"2017-07-01T00:43:00Z","2017-07-01T00:44:00Z",,,,,,,,,1
"2017-07-01T00:44:00Z","2017-07-01T00:45:00Z",,,,,,,,,1
"2017-07-01T00:45:00Z","2017-07-01T00:46:00Z",,,,,,,,,1
"2017-07-01T00:46:00Z","2017-07-01T00:47:00Z",,,,,,,,,1
"2017-07-01T00:47:00Z","2017-07-01T00:48:00Z",,,,,,,,,1
"2017-07-01T00:48:00Z","2017-07-01T00:49:00Z",,,,,,,,,1
"2017-07-01T00:49:00Z","2017-07-01T00:50:00Z",1.099,1.067,1.138,0.001,5,0.076,0.012,0.000063036,1
