startDateTime,endDateTime,SHFMean,SHFMinimum,SHFMaximum,SHFVariance,SHFNumPts,SHFExpUncert,SHFStdErMean,finalQF
"2022-06-01T00:00:00Z","2022-06-01T00:30:00Z",-5.110,-5.738,-4.663,0.102,180,0.174,0.024,0
"2022-06-01T00:30:00Z","2022-06-01T01:00:00Z",-6.920,-8.070,-5.746,0.483,180,0.241,0.052,0
"2022-06-01T01:00:00Z","2022-06-01T01:30:00Z",-8.985,-9.749,-8.065,0.245,180,0.287,0.037,0
"2022-06-01T01:30:00Z","2022-06-01T02:00:00Z",-10.196,-10.535,-9.762,0.048,180,0.315,0.016,0
"2022-06-01T02:00:00Z","2022-06-01T02:30:00Z",-10.685,-10.766,-10.521,0.005,180,0.327,0.005,0
"2022-06-01T02:30:00Z","2022-06-01T03:00:00Z",-10.755,-10.779,-10.726,0.000,180,0.329,0.001,0
"2022-06-01T03:00:00Z","2022-06-01T03:30:00Z",-10.790,-10.921,-10.726,0.002,180,0.330,0.004,0
"2022-06-01T03:30:00Z","2022-06-01T04:00:00Z",-11.022,-11.091,-10.889,0.003,180,0.337,0.004,0
"2022-06-01T04:00:00Z","2022-06-01T04:30:00Z",-11.005,-11.089,-10.897,0.002,180,0.337,0.004,0
"2022-06-01T04:30:00Z","2022-06-01T05:00:00Z",-10.780,-10.915,-10.645,0.006,180,0.330,0.006,0
"2022-06-01T05:00:00Z","2022-06-01T05:30:00Z",-10.515,-10.666,-10.377,0.006,180,0.322,0.006,0
"2022-06-01T05:30:00Z","2022-06-01T06:00:00Z",-10.258,-10.398,-10.122,0.005,180,0.315,0.005,0
"2022-06-01T06:00:00Z","2022-06-01T06:30:00Z",-10.026,-10.154,-9.920,0.004,180,0.308,0.005,0
"2022-06-01T06:30:00Z","2022-06-01T07:00:00Z",-9.818,-9.920,-9.720,0.003,180,0.302,0.004,0
"2022-06-01T07:00:00Z","2022-06-01T07:30:00Z",-9.637,-9.733,-9.549,0.003,180,0.297,0.004,0
"2022-06-01T07:30:00Z","2022-06-01T08:00:00Z",-9.472,-9.560,-9.389,0.002,180,0.292,0.003,0
"2022-06-01T08:00:00Z","2022-06-01T08:30:00Z",-9.321,-9.400,-9.242,0.002,180,0.287,0.003,0
"2022-06-01T08:30:00Z","2022-06-01T09:00:00Z",-9.182,-9.258,-9.113,0.002,180,0.283,0.003,0
"2022-06-01T09:00:00Z","2022-06-01T09:30:00Z",-9.052,-9.121,-8.985,0.001,180,0.280,0.003,0
"2022-06-01T09:30:00Z","2022-06-01T10:00:00Z",-8.937,-9.000,-8.874,0.001,180,0.276,0.002,0
"2022-06-01T10:00:00Z","2022-06-01T10:30:00Z",-8.829,-8.890,-8.767,0.001,180,0.273,0.002,0
"2022-06-01T10:30:00Z","2022-06-01T11:00:00Z",-8.723,-8.785,-8.659,0.001,180,0.270,0.002,0
"2022-06-01T11:00:00Z","2022-06-01T11:30:00Z",-8.623,-8.677,-8.567,0.001,180,0.267,0.002,0
"2022-06-01T11:30:00Z","2022-06-01T12:00:00Z",-8.537,-8.593,-8.485,0.001,168,0.265,0.002,1
"2022-06-01T12:00:00Z","2022-06-01T12:30:00Z",-7.577,-7.720,-7.403,0.009,89,0.238,0.010,1
"2022-06-01T12:30:00Z","2022-06-01T13:00:00Z",-7.810,-7.844,-7.717,0.001,180,0.244,0.002,0
"2022-06-01T13:00:00Z","2022-06-01T13:30:00Z",-7.773,-7.830,-7.704,0.001,180,0.243,0.002,0
"2022-06-01T13:30:00Z","2022-06-01T14:00:00Z",-7.509,-7.712,-7.144,0.028,180,0.236,0.012,0
"2022-06-01T14:00:00Z","2022-06-01T14:30:00Z",-6.673,-7.149,-6.196,0.072,180,0.215,0.020,0
"2022-06-01T14:30:00Z","2022-06-01T15:00:00Z",-5.392,-6.188,-4.166,0.328,180,0.195,0.043,0
"2022-06-01T15:00:00Z","2022-06-01T15:30:00Z",-0.867,-4.158,3.279,5.100,180,0.344,0.168,0
"2022-06-01T15:30:00Z","2022-06-01T16:00:00Z",7.696,3.329,11.331,5.434,180,0.425,0.174,0
"2022-06-01T16:00:00Z","2022-06-01T16:30:00Z",15.121,11.362,19.047,5.289,180,0.576,0.171,0
