startDateTime,endDateTime,SHFMean,SHFMinimum,SHFMaximum,SHFVariance,SHFNumPts,SHFExpUncert,SHFStdErMean,finalQF
"2018-03-01T00:00:00Z","2018-03-01T00:30:00Z",2.095,2.075,2.117,0.000,180,0.084,0.000,0
"2018-03-01T00:30:00Z","2018-03-01T01:00:00Z",2.066,2.029,2.093,0.000,180,0.083,0.001,0
"2018-03-01T01:00:00Z","2018-03-01T01:30:00Z",1.989,1.928,2.039,0.001,180,0.082,0.002,0
"2018-03-01T01:30:00Z","2018-03-01T02:00:00Z",1.861,1.776,1.936,0.002,180,0.079,0.003,0
"2018-03-01T02:00:00Z","2018-03-01T02:30:00Z",1.679,1.565,1.780,0.004,180,0.075,0.004,0
"2018-03-01T02:30:00Z","2018-03-01T03:00:00Z",1.267,1.175,1.366,0.003,77,0.068,0.006,1
"2018-03-01T03:00:00Z","2018-03-01T03:30:00Z",1.055,0.869,1.212,0.010,180,0.065,0.007,0
"2018-03-01T03:30:00Z","2018-03-01T04:00:00Z",0.625,0.379,0.867,0.020,180,0.062,0.011,0
"2018-03-01T04:00:00Z","2018-03-01T04:30:00Z",0.106,-0.158,0.373,0.024,180,0.059,0.011,0
"2018-03-01T04:30:00Z","2018-03-01T05:00:00Z",-0.412,-0.659,-0.158,0.022,180,0.060,0.011,0
"2018-03-01T05:00:00Z","2018-03-01T05:30:00Z",-0.889,-1.115,-0.659,0.018,180,0.063,0.010,0
"2018-03-01T05:30:00Z","2018-03-01T06:00:00Z",-1.213,-1.319,-1.113,0.004,90,0.066,0.006,1
"2018-03-01T06:00:00Z","2018-03-01T06:30:00Z",-1.736,-1.890,-1.361,0.016,167,0.078,0.010,1
"2018-03-01T06:30:00Z","2018-03-01T07:00:00Z",-2.034,-2.199,-1.880,0.008,180,0.083,0.007,0
"2018-03-01T07:00:00Z","2018-03-01T07:30:00Z",-2.383,-2.581,-2.194,0.012,180,0.091,0.008,0
