startDateTime,endDateTime,tempSingleMean,tempSingleMinimum,tempSingleMaximum,tempSingleVariance,tempSingleNumPts,tempSingleExpUncert,tempSingleStdErMean,finalQF
"2016-10-01T00:00:00Z","2016-10-01T00:01:00Z",12.0261,11.9707,12.0823,0.0015,60.0000,0.1397,0.0050,0
"2016-10-01T00:01:00Z","2016-10-01T00:02:00Z",11.9640,11.9503,11.9860,0.0001,60.0000,0.1394,0.0015,0
"2016-10-01T00:02:00Z","2016-10-01T00:03:00Z",12.0246,11.9872,12.0465,0.0002,60.0000,0.1394,0.0018,0
"2016-10-01T00:03:00Z","2016-10-01T00:04:00Z",11.9980,11.9568,12.0480,0.0008,60.0000,0.1396,0.0037,0
"2016-10-01T00:04:00Z","2016-10-01T00:05:00Z",12.0086,11.9553,12.0508,0.0011,60.0000,0.1396,0.0042,0
"2016-10-01T00:05:00Z","2016-10-01T00:06:00Z",12.0192,11.9587,12.0555,0.0010,60.0000,0.1396,0.0041,0
"2016-10-01T00:06:00Z","2016-10-01T00:07:00Z",11.9682,11.9468,12.0082,0.0002,60.0000,0.1394,0.0018,0
"2016-10-01T00:07:00Z","2016-10-01T00:08:00Z",12.0268,12.0007,12.0424,0.0002,60.0000,0.1394,0.0018,0
"2016-10-01T00:08:00Z","2016-10-01T00:09:00Z",11.9735,11.9551,12.0001,0.0001,60.0000,0.1394,0.0016,0
"2016-10-01T00:09:00Z","2016-10-01T00:10:00Z",11.8840,11.7772,11.9794,0.0039,60.0000,0.1403,0.0081,0
"2016-10-01T00:10:00Z","2016-10-01T00:11:00Z",11.7518,11.7387,11.7738,0.0001,60.0000,0.1393,0.0012,0
"2016-10-01T00:11:00Z","2016-10-01T00:12:00Z",11.7148,11.6984,11.7568,0.0002,60.0000,0.1393,0.0020,0
"2016-10-01T00:12:00Z","2016-10-01T00:13:00Z",11.7325,11.7063,11.7587,0.0003,60.0000,0.1393,0.0023,0
"2016-10-01T00:13:00Z","2016-10-01T00:14:00Z",11.7157,11.6645,11.7528,0.0009,60.0000,0.1395,0.0039,0
"2016-10-01T00:14:00Z","2016-10-01T00:15:00Z",11.6084,11.5441,11.6622,0.0012,60.0000,0.1395,0.0045,0
"2016-10-01T00:15:00Z","2016-10-01T00:16:00Z",11.5632,11.5238,11.6060,0.0006,60.0000,0.1393,0.0031,0
"2016-10-01T00:16:00Z","2016-10-01T00:17:00Z",11.6647,11.6026,11.7007,0.0010,60.0000,0.1395,0.0041,0
"2016-10-01T00:17:00Z","2016-10-01T00:18:00Z",11.6399,11.6135,11.6703,0.0002,60.0000,0.1393,0.0018,0
"2016-10-01T00:18:00Z","2016-10-01T00:19:00Z",11.6145,11.5559,11.6529,0.0006,60.0000,0.1393,0.0032,0
"2016-10-01T00:19:00Z","2016-10-01T00:20:00Z",11.3573,11.1752,11.5491,0.0137,60.0000,0.1424,0.0151,0
"2016-10-01T00:20:00Z","2016-10-01T00:21:00Z",11.0920,11.0403,11.1687,0.0017,60.0000,0.1394,0.0054,0
"2016-10-01T00:21:00Z","2016-10-01T00:22:00Z",11.1200,11.0772,11.1747,0.0010,60.0000,0.1392,0.0040,0
"2016-10-01T00:22:00Z","2016-10-01T00:23:00Z",11.2115,11.1600,11.3214,0.0032,60.0000,0.1398,0.0073,0
"2016-10-01T00:23:00Z","2016-10-01T00:24:00Z",11.3566,11.3010,11.3846,0.0006,60.0000,0.1392,0.0031,0
