startDateTime,endDateTime,tempSingleMean,tempSingleMinimum,tempSingleMaximum,tempSingleVariance,tempSingleNumPts,tempSingleExpUncert,tempSingleStdErMean,finalQF
"2021-01-01T00:00:00Z","2021-01-01T00:30:00Z",-2.6064,-2.7722,-2.4836,0.0045,1800.0000,0.1357,0.0016,0
"2021-01-01T00:30:00Z","2021-01-01T01:00:00Z",-3.1884,-3.6755,-2.7730,0.0673,1800.0000,0.1360,0.0061,0
"2021-01-01T01:00:00Z","2021-01-01T01:30:00Z",-3.7484,-3.8655,-3.5565,0.0047,1800.0000,0.1352,0.0016,0
"2021-01-01T01:30:00Z","2021-01-01T02:00:00Z",-3.9693,-4.0991,-3.8562,0.0044,1800.0000,0.1351,0.0016,0
"2021-01-01T02:00:00Z","2021-01-01T02:30:00Z",-4.2951,-4.5335,-4.0715,0.0199,1800.0000,0.1351,0.0033,0
"2021-01-01T02:30:00Z","2021-01-01T03:00:00Z",-4.8034,-5.0718,-4.5284,0.0301,1800.0000,0.1350,0.0041,0
"2021-01-01T03:00:00Z","2021-01-01T03:30:00Z",-5.1443,-5.2744,-5.0630,0.0022,1800.0000,0.1346,0.0011,0
"2021-01-01T03:30:00Z","2021-01-01T04:00:00Z",-5.1933,-5.3378,-5.0573,0.0034,1800.0000,0.1346,0.0014,0
"2021-01-01T04:00:00Z","2021-01-01T04:30:00Z",-5.3119,-5.3985,-5.1314,0.0019,1800.0000,0.1345,0.0010,0
"2021-01-01T04:30:00Z","2021-01-01T05:00:00Z",-5.7523,-6.0433,-5.2900,0.0489,1800.0000,0.1348,0.0052,0
"2021-01-01T05:00:00Z","2021-01-01T05:30:00Z",-6.2061,-6.5032,-5.9944,0.0180,1800.0000,0.1343,0.0032,0
"2021-01-01T05:30:00Z","2021-01-01T06:00:00Z",-6.9715,-7.3607,-6.3552,0.0393,1800.0000,0.1343,0.0047,0
"2021-01-01T06:00:00Z","2021-01-01T06:30:00Z",-7.5691,-7.8349,-7.2138,0.0200,1800.0000,0.1338,0.0033,0
"2021-01-01T06:30:00Z","2021-01-01T07:00:00Z",-7.8388,-8.1127,-7.5524,0.0232,1800.0000,0.1337,0.0036,0
"2021-01-01T07:00:00Z","2021-01-01T07:30:00Z",-7.8489,-8.1362,-7.5282,0.0242,1800.0000,0.1337,0.0037,0
"2021-01-01T07:30:00Z","2021-01-01T08:00:00Z",-7.6176,-7.8871,-7.4325,0.0097,1800.0000,0.1336,0.0023,0
"2021-01-01T08:00:00Z","2021-01-01T08:30:00Z",-7.3487,-7.7784,-6.9752,0.0295,1800.0000,0.1340,0.0040,0
"2021-01-01T08:30:00Z","2021-01-01T09:00:00Z",-7.6924,-8.0286,-7.3481,0.0349,1800.0000,0.1339,0.0044,0
"2021-01-01T09:00:00Z","2021-01-01T09:30:00Z",-7.9451,-8.3398,-7.3555,0.0410,1800.0000,0.1339,0.0048,0
"2021-01-01T09:30:00Z","2021-01-01T10:00:00Z",-8.1818,-8.9050,-7.5580,0.0948,1800.0000,0.1343,0.0073,0
"2021-01-01T10:00:00Z","2021-01-01T10:30:00Z",-8.3992,-9.1402,-7.4936,0.1546,1800.0000,0.1348,0.0093,0
"2021-01-01T10:30:00Z","2021-01-01T11:00:00Z",-9.3935,-11.0672,-8.1907,0.3001,1800.0000,0.1357,0.0129,0
"2021-01-01T11:00:00Z","2021-01-01T11:30:00Z",-10.1850,-10.8371,-9.5827,0.0609,1800.0000,0.1331,0.0058,0
"2021-01-01T11:30:00Z","2021-01-01T12:00:00Z",-10.1517,-11.0559,-9.0796,0.3081,1800.0000,0.1354,0.0131,0
"2021-01-01T12:00:00Z","2021-01-01T12:30:00Z",-10.8024,-11.4267,-9.9887,0.0750,1800.0000,0.1331,0.0065,0
"2021-01-01T12:30:00Z","2021-01-01T13:00:00Z",-10.9550,-11.5918,-10.5311,0.0414,1800.0000,0.1326,0.0048,0
"2021-01-01T13:00:00Z","2021-01-01T13:30:00Z",-10.7106,-12.3085,-9.4000,0.5648,1800.0000,0.1374,0.0177,0
"2021-01-01T13:30:00Z","2021-01-01T14:00:00Z",-10.8893,-11.9097,-10.0659,0.2233,1800.0000,0.1343,0.0111,0
"2021-01-01T14:00:00Z","2021-01-01T14:30:00Z",-9.6800,-10.4960,-9.3064,0.0480,1800.0000,0.1331,0.0052,0
"2021-01-01T14:30:00Z","2021-01-01T15:00:00Z",-10.1793,-10.7924,-9.4836,0.0786,1800.0000,0.1333,0.0066,0
"2021-01-01T15:00:00Z","2021-01-01T15:30:00Z",-9.3336,-10.3848,-8.6029,0.2063,1800.0000,0.1348,0.0107,0
"2021-01-01T15:30:00Z","2021-01-01T16:00:00Z",-8.2007,-9.0176,-7.5834,0.1385,1800.0000,0.1346,0.0088,0
"2021-01-01T16:00:00Z","2021-01-01T16:30:00Z",-7.2753,-7.5876,-6.9734,0.0154,1800.0000,0.1339,0.0029,0
