startDateTime,endDateTime,tempSingleMean,tempSingleMinimum,tempSingleMaximum,tempSingleVariance,tempSingleNumPts,tempSingleExpUncert,tempSingleStdErMean,finalQF
"2023-01-01T00:00:00Z","2023-01-01T00:30:00Z",-1.2945,-1.4019,-1.1649,0.0024,1800.0000,0.1363,0.0012,0
"2023-01-01T00:30:00Z","2023-01-01T01:00:00Z",-1.2487,-1.3894,-1.1223,0.0040,1800.0000,0.1364,0.0015,0
"2023-01-01T01:00:00Z","2023-01-01T01:30:00Z",-0.9597,-1.3730,0.5432,0.2311,1800.0000,0.1389,0.0113,0
"2023-01-01T01:30:00Z","2023-01-01T02:00:00Z",0.6319,0.0339,1.2646,0.0947,1800.0000,0.1381,0.0073,0
"2023-01-01T02:00:00Z","2023-01-01T02:30:00Z",1.1501,0.4714,1.5987,0.0325,1800.0000,0.1377,0.0042,0
"2023-01-01T02:30:00Z","2023-01-01T03:00:00Z",1.6459,0.9084,2.1741,0.0922,1800.0000,0.1385,0.0072,0
"2023-01-01T03:00:00Z","2023-01-01T03:30:00Z",1.5564,0.2522,2.3271,0.2107,1800.0000,0.1395,0.0108,0
"2023-01-01T03:30:00Z","2023-01-01T04:00:00Z",0.2357,-1.2865,1.2391,0.3131,1800.0000,0.1398,0.0132,0
"2023-01-01T04:00:00Z","2023-01-01T04:30:00Z",0.9924,-0.0954,2.0348,0.2243,1800.0000,0.1395,0.0112,0
"2023-01-01T04:30:00Z","2023-01-01T05:00:00Z",0.6203,0.0869,1.2922,0.0759,1800.0000,0.1380,0.0065,0
"2023-01-01T05:00:00Z","2023-01-01T05:30:00Z",-0.2844,-1.1928,1.3249,0.6092,1800.0000,0.1422,0.0184,0
"2023-01-01T05:30:00Z","2023-01-01T06:00:00Z",-1.4661,-1.7988,-1.0814,0.0381,1800.0000,0.1367,0.0046,0
"2023-01-01T06:00:00Z","2023-01-01T06:30:00Z",-1.6814,-1.8386,-1.5378,0.0051,1800.0000,0.1362,0.0017,0
"2023-01-01T06:30:00Z","2023-01-01T07:00:00Z",-1.7384,-2.0435,-1.5163,0.0143,1800.0000,0.1363,0.0028,0
"2023-01-01T07:00:00Z","2023-01-01T07:30:00Z",-2.1091,-2.3166,-1.8104,0.0107,1800.0000,0.1361,0.0024,0
"2023-01-01T07:30:00Z","2023-01-01T08:00:00Z",-2.3031,-2.6699,-2.0753,0.0108,1800.0000,0.1360,0.0024,0
"2023-01-01T08:00:00Z","2023-01-01T08:30:00Z",-2.4291,-2.7088,-2.1530,0.0117,1800.0000,0.1360,0.0025,0
"2023-01-01T08:30:00Z","2023-01-01T09:00:00Z",-2.3145,-2.5948,-2.1241,0.0099,1800.0000,0.1360,0.0023,0
"2023-01-01T09:00:00Z","2023-01-01T09:30:00Z",-2.3919,-2.5925,-2.2047,0.0083,1800.0000,0.1359,0.0021,0
"2023-01-01T09:30:00Z","2023-01-01T10:00:00Z",-2.9016,-3.1863,-2.5481,0.0334,1800.0000,0.1360,0.0043,0
"2023-01-01T10:00:00Z","2023-01-01T10:30:00Z",-3.4758,-3.7145,-3.1707,0.0209,1800.0000,0.1356,0.0034,0
"2023-01-01T10:30:00Z","2023-01-01T11:00:00Z",-4.0427,-4.4306,-3.7081,0.0352,1800.0000,0.1355,0.0044,0
"2023-01-01T11:00:00Z","2023-01-01T11:30:00Z",-4.5887,-4.7457,-4.4106,0.0080,1800.0000,0.1350,0.0021,0
"2023-01-01T11:30:00Z","2023-01-01T12:00:00Z",-4.8797,-5.0173,-4.7099,0.0040,1800.0000,0.1348,0.0015,0
"2023-01-01T12:00:00Z","2023-01-01T12:30:00Z",-4.9766,-5.0579,-4.8672,0.0016,1800.0000,0.1348,0.0009,0
"2023-01-01T12:30:00Z","2023-01-01T13:00:00Z",-5.0242,-5.1109,-4.9437,0.0012,1800.0000,0.1347,0.0008,0
"2023-01-01T13:00:00Z","2023-01-01T13:30:00Z",-5.1447,-5.2319,-5.0462,0.0019,1800.0000,0.1347,0.0010,0
"2023-01-01T13:30:00Z","2023-01-01T14:00:00Z",-5.1514,-5.2257,-5.0165,0.0018,1800.0000,0.1347,0.0010,0
"2023-01-01T14:00:00Z","2023-01-01T14:30:00Z",-5.2674,-5.3487,-5.1621,0.0018,1800.0000,0.1346,0.0010,0
"2023-01-01T14:30:00Z","2023-01-01T15:00:00Z",-5.2423,-5.3285,-5.0589,0.0044,1800.0000,0.1347,0.0016,0
"2023-01-01T15:00:00Z","2023-01-01T15:30:00Z",-3.4623,-5.0599,-0.9252,1.1945,1800.0000,0.1458,0.0258,0
"2023-01-01T15:30:00Z","2023-01-01T16:00:00Z",-0.0782,-1.4610,0.6278,0.3097,1800.0000,0.1396,0.0131,0
"2023-01-01T16:00:00Z","2023-01-01T16:30:00Z",0.6414,-0.0865,1.2747,0.0861,1800.0000,0.1380,0.0069,0
"2023-01-01T16:30:00Z","2023-01-01T17:00:00Z",1.1197,0.4268,1.7016,0.0930,1800.0000,0.1383,0.0072,0
"2023-01-01T17:00:00Z","2023-01-01T17:30:00Z",1.6318,0.9732,2.2285,0.1038,1800.0000,0.1386,0.0076,0
"2023-01-01T17:30:00Z","2023-01-01T18:00:00Z",2.7471,1.7431,3.7181,0.2041,1800.0000,0.1400,0.0106,0
"2023-01-01T18:00:00Z","2023-01-01T18:30:00Z",3.4217,2.4820,3.9034,0.1022,1800.0000,0.1393,0.0075,0
"2023-01-01T18:30:00Z","2023-01-01T19:00:00Z",3.6936,3.2979,4.1436,0.0470,1800.0000,0.1389,0.0051,0
"2023-01-01T19:00:00Z","2023-01-01T19:30:00Z",3.9176,3.5347,4.2357,0.0210,1800.0000,0.1388,0.0034,0
"2023-01-01T19:30:00Z","2023-01-01T20:00:00Z",3.9326,3.4819,4.4734,0.0386,1800.0000,0.1390,0.0046,0
"2023-01-01T20:00:00Z","2023-01-01T20:30:00Z",2.7221,0.7320,4.6135,1.8790,1800.0000,0.1531,0.0323,0
"2023-01-01T20:30:00Z","2023-01-01T21:00:00Z",1.9997,0.7632,3.4542,0.4087,1800.0000,0.1415,0.0151,0
"2023-01-01T21:00:00Z","2023-01-01T21:30:00Z",-0.2153,-2.0891,2.2854,1.1212,1800.0000,0.1465,0.0250,1
"2023-01-01T21:30:00Z","2023-01-01T22:00:00Z",-2.7168,-3.3825,-2.0304,0.1538,1800.0000,0.1372,0.0092,1
"2023-01-01T22:00:00Z","2023-01-01T22:30:00Z",-3.6446,-4.0988,-3.0152,0.0918,1800.0000,0.1363,0.0071,1
"2023-01-01T22:30:00Z","2023-01-01T23:00:00Z",-3.9807,-4.2588,-3.7411,0.0132,1800.0000,0.1353,0.0027,1
"2023-01-01T23:00:00Z","2023-01-01T23:30:00Z",-4.4507,-5.0536,-4.0518,0.0461,1800.0000,0.1355,0.0051,1
"2023-01-01T23:30:00Z","2023-01-02T00:00:00Z",-5.0561,-5.7063,-4.5906,0.0671,1800.0000,0.1354,0.0061,1
"2023-01-02T00:00:00Z","2023-01-02T00:30:00Z",-5.6571,-6.0316,-5.2971,0.0197,1800.0000,0.1347,0.0033,1
"2023-01-02T00:30:00Z","2023-01-02T01:00:00Z",-5.6909,-5.8179,-5.4968,0.0070,1800.0000,0.1345,0.0020,1
"2023-01-02T01:00:00Z","2023-01-02T01:30:00Z",-5.7876,-6.0740,-5.6545,0.0062,1800.0000,0.1345,0.0019,1
"2023-01-02T01:30:00Z","2023-01-02T02:00:00Z",-5.8908,-6.0911,-5.7098,0.0073,1800.0000,0.1345,0.0020,1
"2023-01-02T02:00:00Z","2023-01-02T02:30:00Z",-6.2354,-6.5385,-5.8736,0.0378,1800.0000,0.1346,0.0046,1
"2023-01-02T02:30:00Z","2023-01-02T03:00:00Z",-6.4862,-6.6069,-6.2839,0.0046,1800.0000,0.1342,0.0016,1
"2023-01-02T03:00:00Z","2023-01-02T03:30:00Z",-6.5088,-6.6324,-6.4292,0.0016,1800.0000,0.1341,0.0009,1
"2023-01-02T03:30:00Z","2023-01-02T04:00:00Z",-6.3750,-6.5232,-6.2020,0.0076,1800.0000,0.1342,0.0021,1
"2023-01-02T04:00:00Z","2023-01-02T04:30:00Z",-6.3196,-6.4662,-6.1182,0.0073,1800.0000,0.1343,0.0020,1
"2023-01-02T04:30:00Z","2023-01-02T05:00:00Z",-6.4519,-6.5602,-6.2780,0.0027,1800.0000,0.1342,0.0012,1
"2023-01-02T05:00:00Z","2023-01-02T05:30:00Z",-6.3392,-6.4489,-6.2479,0.0016,1800.0000,0.1342,0.0010,1
"2023-01-02T05:30:00Z","2023-01-02T06:00:00Z",-6.1836,-6.2938,-6.1210,0.0012,1800.0000,0.1342,0.0008,1
"2023-01-02T06:00:00Z","2023-01-02T06:30:00Z",-6.1780,-6.2235,-6.1028,0.0006,1800.0000,0.1342,0.0006,1
"2023-01-02T06:30:00Z","2023-01-02T07:00:00Z",-6.1555,-6.2599,-6.0895,0.0013,1800.0000,0.1342,0.0009,1
"2023-01-02T07:00:00Z","2023-01-02T07:30:00Z",-6.3857,-6.4862,-6.1775,0.0069,1800.0000,0.1343,0.0020,1
"2023-01-02T07:30:00Z","2023-01-02T08:00:00Z",-6.5278,-6.5884,-6.4580,0.0008,1800.0000,0.1341,0.0007,1
"2023-01-02T08:00:00Z","2023-01-02T08:30:00Z",-6.5622,-6.6163,-6.4196,0.0017,1800.0000,0.1341,0.0010,1
"2023-01-02T08:30:00Z","2023-01-02T09:00:00Z",-6.6504,-6.7491,-6.5462,0.0026,1800.0000,0.1341,0.0012,1
"2023-01-02T09:00:00Z","2023-01-02T09:30:00Z",-6.8507,-6.9801,-6.7217,0.0051,1800.0000,0.1340,0.0017,1
"2023-01-02T09:30:00Z","2023-01-02T10:00:00Z",-7.3327,-7.6893,-6.8544,0.0617,1800.0000,0.1344,0.0059,1
"2023-01-02T10:00:00Z","2023-01-02T10:30:00Z",-7.9021,-8.1195,-7.6845,0.0109,1800.0000,0.1337,0.0025,1
"2023-01-02T10:30:00Z","2023-01-02T11:00:00Z",-8.4405,-9.5241,-7.8071,0.3314,1800.0000,0.1362,0.0136,1
"2023-01-02T11:00:00Z","2023-01-02T11:30:00Z",-9.7845,-10.1315,-9.3529,0.0522,1800.0000,0.1333,0.0054,1
"2023-01-02T11:30:00Z","2023-01-02T12:00:00Z",-9.4938,-9.7971,-9.3068,0.0222,1800.0000,0.1331,0.0035,1
"2023-01-02T12:00:00Z","2023-01-02T12:30:00Z",-8.9504,-9.3526,-8.4443,0.0622,1800.0000,0.1338,0.0059,1
"2023-01-02T12:30:00Z","2023-01-02T13:00:00Z",-8.3290,-8.5154,-8.2197,0.0067,1800.0000,0.1334,0.0019,1
"2023-01-02T13:00:00Z","2023-01-02T13:30:00Z",-8.1829,-8.2247,-8.1030,0.0006,1800.0000,0.1334,0.0006,1
"2023-01-02T13:30:00Z","2023-01-02T14:00:00Z",-8.0790,-8.1487,-7.9169,0.0029,1800.0000,0.1335,0.0013,1
"2023-01-02T14:00:00Z","2023-01-02T14:30:00Z",-8.0420,-8.0987,-7.9382,0.0011,1800.0000,0.1335,0.0008,1
"2023-01-02T14:30:00Z","2023-01-02T15:00:00Z",-8.0580,-8.2922,-7.8619,0.0127,1800.0000,0.1336,0.0027,1
"2023-01-02T15:00:00Z","2023-01-02T15:30:00Z",-7.6110,-7.8866,-7.3134,0.0215,1800.0000,0.1339,0.0035,1
"2023-01-02T15:30:00Z","2023-01-02T16:00:00Z",-7.3163,-7.5788,-7.0974,0.0153,1800.0000,0.1339,0.0029,1
"2023-01-02T16:00:00Z","2023-01-02T16:30:00Z",-7.4710,-7.6887,-7.2194,0.0130,1800.0000,0.1339,0.0027,1
"2023-01-02T16:30:00Z","2023-01-02T17:00:00Z",-7.7476,-7.9071,-7.5917,0.0059,1800.0000,0.1336,0.0018,1
"2023-01-02T17:00:00Z","2023-01-02T17:30:00Z",-7.6874,-7.8986,-7.5158,0.0097,1800.0000,0.1337,0.0023,1
"2023-01-02T17:30:00Z","2023-01-02T18:00:00Z",-7.7274,-7.9950,-7.4262,0.0175,1800.0000,0.1338,0.0031,1
"2023-01-02T18:00:00Z","2023-01-02T18:30:00Z",-7.7578,-7.9186,-7.6375,0.0048,1800.0000,0.1336,0.0016,1
"2023-01-02T18:30:00Z","2023-01-02T19:00:00Z",-7.6744,-7.8389,-7.4773,0.0081,1800.0000,0.1337,0.0021,1
"2023-01-02T19:00:00Z","2023-01-02T19:30:00Z",-7.3961,-7.6288,-7.1813,0.0116,1800.0000,0.1339,0.0025,1
"2023-01-02T19:30:00Z","2023-01-02T20:00:00Z",-7.4866,-7.6635,-7.3057,0.0079,1800.0000,0.1338,0.0021,1
"2023-01-02T20:00:00Z","2023-01-02T20:30:00Z",-7.5131,-7.7206,-7.3446,0.0092,1800.0000,0.1338,0.0023,1
"2023-01-02T20:30:00Z","2023-01-02T21:00:00Z",-7.6632,-7.7491,-7.5193,0.0019,1800.0000,0.1336,0.0010,1
"2023-01-02T21:00:00Z","2023-01-02T21:30:00Z",-7.8037,-7.9546,-7.6420,0.0038,1800.0000,0.1336,0.0014,1
"2023-01-02T21:30:00Z","2023-01-02T22:00:00Z",-7.8383,-7.9585,-7.6808,0.0039,1800.0000,0.1336,0.0015,1
"2023-01-02T22:00:00Z","2023-01-02T22:30:00Z",-7.8026,-7.8911,-7.6242,0.0043,1800.0000,0.1336,0.0015,1
"2023-01-02T22:30:00Z","2023-01-02T23:00:00Z",-7.8740,-7.9963,-7.7581,0.0042,1800.0000,0.1336,0.0015,1
"2023-01-02T23:00:00Z","2023-01-02T23:30:00Z",-8.2867,-8.5306,-7.8536,0.0515,1800.0000,0.1339,0.0054,1
"2023-01-02T23:30:00Z","2023-01-03T00:00:00Z",-8.5002,-8.5825,-8.3777,0.0024,1800.0000,0.1333,0.0012,1
"2023-01-03T00:00:00Z","2023-01-03T00:30:00Z",-8.5178,-8.6854,-8.4310,0.0027,1800.0000,0.1333,0.0012,1
"2023-01-03T00:30:00Z","2023-01-03T01:00:00Z",-8.6799,-8.8073,-8.5788,0.0051,1800.0000,0.1332,0.0017,1
"2023-01-03T01:00:00Z","2023-01-03T01:30:00Z",-8.8337,-8.8773,-8.8005,0.0003,1800.0000,0.1331,0.0004,1
"2023-01-03T01:30:00Z","2023-01-03T02:00:00Z",-8.9259,-9.1021,-8.7968,0.0089,1800.0000,0.1332,0.0022,1
"2023-01-03T02:00:00Z","2023-01-03T02:30:00Z",-9.0025,-9.1038,-8.9386,0.0017,1800.0000,0.1330,0.0010,1
"2023-01-03T02:30:00Z","2023-01-03T03:00:00Z",-9.0234,-9.1319,-8.9164,0.0014,1800.0000,0.1331,0.0009,1
"2023-01-03T03:00:00Z","2023-01-03T03:30:00Z",-9.4765,-9.9820,-9.0292,0.0676,1800.0000,0.1336,0.0061,1
"2023-01-03T03:30:00Z","2023-01-03T04:00:00Z",-10.4664,-10.7710,-9.9751,0.0556,1800.0000,0.1331,0.0056,1
"2023-01-03T04:00:00Z","2023-01-03T04:30:00Z",-10.2882,-10.6926,-9.9856,0.0485,1800.0000,0.1330,0.0052,1
"2023-01-03T04:30:00Z","2023-01-03T05:00:00Z",-10.4863,-10.6053,-10.1214,0.0129,1800.0000,0.1326,0.0027,1
"2023-01-03T05:00:00Z","2023-01-03T05:30:00Z",-10.0310,-10.4619,-9.8102,0.0285,1800.0000,0.1329,0.0040,1
"2023-01-03T05:30:00Z","2023-01-03T06:00:00Z",-9.8723,-9.9591,-9.7322,0.0027,1800.0000,0.1327,0.0012,1
"2023-01-03T06:00:00Z","2023-01-03T06:30:00Z",-9.7629,-9.8274,-9.7177,0.0004,1800.0000,0.1327,0.0005,1
"2023-01-03T06:30:00Z","2023-01-03T07:00:00Z",-9.9174,-9.9977,-9.8249,0.0024,1800.0000,0.1327,0.0012,1
"2023-01-03T07:00:00Z","2023-01-03T07:30:00Z",-10.0356,-10.0824,-9.9708,0.0011,1800.0000,0.1326,0.0008,1
"2023-01-03T07:30:00Z","2023-01-03T08:00:00Z",-10.0398,-10.1083,-9.9530,0.0008,1800.0000,0.1326,0.0007,1
"2023-01-03T08:00:00Z","2023-01-03T08:30:00Z",-10.1222,-10.2112,-10.0668,0.0016,1800.0000,0.1326,0.0009,1
"2023-01-03T08:30:00Z","2023-01-03T09:00:00Z",-10.1992,-10.2804,-10.1315,0.0008,1800.0000,0.1325,0.0007,1
"2023-01-03T09:00:00Z","2023-01-03T09:30:00Z",-10.9134,-11.7745,-10.2804,0.2083,1800.0000,0.1342,0.0108,1
"2023-01-03T09:30:00Z","2023-01-03T10:00:00Z",-12.3296,-12.5011,-11.7783,0.0335,1800.0000,0.1321,0.0043,1
"2023-01-03T10:00:00Z","2023-01-03T10:30:00Z",-12.4689,-12.5276,-12.3910,0.0011,1800.0000,0.1316,0.0008,1
"2023-01-03T10:30:00Z","2023-01-03T11:00:00Z",-12.3574,-12.5085,-12.1224,0.0119,1800.0000,0.1318,0.0026,1
"2023-01-03T11:00:00Z","2023-01-03T11:30:00Z",-12.0038,-12.1223,-11.8853,0.0060,1800.0000,0.1318,0.0018,1
"2023-01-03T11:30:00Z","2023-01-03T12:00:00Z",-12.4394,-13.0807,-11.8966,0.1246,1800.0000,0.1328,0.0083,1
"2023-01-03T12:00:00Z","2023-01-03T12:30:00Z",-13.3833,-13.5642,-13.0807,0.0166,1800.0000,0.1314,0.0030,1
"2023-01-03T12:30:00Z","2023-01-03T13:00:00Z",-13.3475,-13.5758,-13.0793,0.0238,1800.0000,0.1315,0.0036,1
"2023-01-03T13:00:00Z","2023-01-03T13:30:00Z",-12.9275,-13.1185,-12.7001,0.0142,1800.0000,0.1316,0.0028,1
"2023-01-03T13:30:00Z","2023-01-03T14:00:00Z",-12.5264,-12.7039,-12.3036,0.0107,1800.0000,0.1317,0.0024,1
"2023-01-03T14:00:00Z","2023-01-03T14:30:00Z",-12.1505,-12.3094,-12.0216,0.0065,1800.0000,0.1318,0.0019,1
"2023-01-03T14:30:00Z","2023-01-03T15:00:00Z",-11.6913,-12.0551,-11.2529,0.0489,1800.0000,0.1325,0.0052,1
"2023-01-03T15:00:00Z","2023-01-03T15:30:00Z",-10.2632,-11.2519,-8.8448,0.5531,1800.0000,0.1376,0.0175,1
"2023-01-03T15:30:00Z","2023-01-03T16:00:00Z",-8.7919,-8.9528,-8.6098,0.0071,1800.0000,0.1332,0.0020,1
"2023-01-03T16:00:00Z","2023-01-03T16:30:00Z",-8.2715,-8.8463,-7.7530,0.0792,1800.0000,0.1342,0.0066,1
"2023-01-03T16:30:00Z","2023-01-03T17:00:00Z",-7.5841,-7.9065,-6.9801,0.0594,1800.0000,0.1343,0.0057,1
"2023-01-03T17:00:00Z","2023-01-03T17:30:00Z",-7.0138,-7.3280,-6.7139,0.0215,1800.0000,0.1341,0.0035,1
"2023-01-03T17:30:00Z","2023-01-03T18:00:00Z",-6.9072,-7.4007,-6.6209,0.0251,1800.0000,0.1342,0.0037,1
"2023-01-03T18:00:00Z","2023-01-03T18:30:00Z",-7.4462,-8.0536,-6.6257,0.0823,1800.0000,0.1347,0.0068,0
"2023-01-03T18:30:00Z","2023-01-03T19:00:00Z",-6.8503,-7.4425,-6.5146,0.0439,1800.0000,0.1344,0.0049,0
"2023-01-03T19:00:00Z","2023-01-03T19:30:00Z",-6.6827,-7.1477,-6.4323,0.0187,1800.0000,0.1342,0.0032,0
"2023-01-03T19:30:00Z","2023-01-03T20:00:00Z",-6.3696,-6.9459,-5.5815,0.1040,1800.0000,0.1353,0.0076,0
