startDateTime,endDateTime,SHFMean,SHFMinimum,SHFMaximum,SHFVariance,SHFNumPts,SHFExpUncert,SHFStdErMean,finalQF
"2022-08-01T00:00:00Z","2022-08-01T00:30:00Z",8.084,8.028,8.116,0.000,180,0.254,0.002,0
"2022-08-01T00:30:00Z","2022-08-01T01:00:00Z",7.844,7.607,8.033,0.015,180,0.248,0.009,0
"2022-08-01T01:00:00Z","2022-08-01T01:30:00Z",7.305,7.014,7.607,0.031,180,0.233,0.013,0
"2022-08-01T01:30:00Z","2022-08-01T02:00:00Z",6.747,6.474,7.014,0.024,180,0.217,0.012,0
"2022-08-01T02:00:00Z","2022-08-01T02:30:00Z",6.114,5.731,6.461,0.048,180,0.200,0.016,0
"2022-08-01T02:30:00Z","2022-08-01T03:00:00Z",5.310,4.885,5.726,0.059,180,0.179,0.018,0
"2022-08-01T03:00:00Z","2022-08-01T03:30:00Z",4.433,3.993,4.883,0.068,180,0.156,0.019,0
"2022-08-01T03:30:00Z","2022-08-01T04:00:00Z",3.582,3.180,3.991,0.055,180,0.134,0.018,0
"2022-08-01T04:00:00Z","2022-08-01T04:30:00Z",2.785,2.364,3.180,0.055,180,0.115,0.017,0
"2022-08-01T04:30:00Z","2022-08-01T05:00:00Z",1.886,1.370,2.369,0.084,180,0.100,0.022,0
"2022-08-01T05:00:00Z","2022-08-01T05:30:00Z",0.829,0.301,1.368,0.100,180,0.087,0.024,0
"2022-08-01T05:30:00Z","2022-08-01T06:00:00Z",-0.216,-0.703,0.288,0.085,180,0.081,0.022,0
"2022-08-01T06:00:00Z","2022-08-01T06:30:00Z",-1.188,-1.653,-0.705,0.076,180,0.086,0.021,0
"2022-08-01T06:30:00Z","2022-08-01T07:00:00Z",-2.113,-2.535,-1.663,0.066,180,0.099,0.019,0
"2022-08-01T07:00:00Z","2022-08-01T07:30:00Z",-2.894,-3.214,-2.540,0.038,180,0.113,0.015,0
"2022-08-01T07:30:00Z","2022-08-01T08:00:00Z",-3.533,-3.852,-3.214,0.033,180,0.128,0.014,0
"2022-08-01T08:00:00Z","2022-08-01T08:30:00Z",-4.152,-4.428,-3.852,0.028,180,0.143,0.013,0
"2022-08-01T08:30:00Z","2022-08-01T09:00:00Z",-4.644,-4.846,-4.425,0.014,180,0.155,0.009,0
"2022-08-01T09:00:00Z","2022-08-01T09:30:00Z",-5.027,-5.208,-4.841,0.011,180,0.165,0.008,0
"2022-08-01T09:30:00Z","2022-08-01T10:00:00Z",-5.343,-5.439,-5.206,0.004,180,0.173,0.005,0
"2022-08-01T10:00:00Z","2022-08-01T10:30:00Z",-5.471,-5.512,-5.424,0.000,180,0.177,0.002,0
"2022-08-01T10:30:00Z","2022-08-01T11:00:00Z",-5.526,-5.550,-5.500,0.000,180,0.178,0.001,0
"2022-08-01T11:00:00Z","2022-08-01T11:30:00Z",-5.473,-5.510,-5.429,0.001,96,0.177,0.002,1
"2022-08-01T11:30:00Z","2022-08-01T12:00:00Z",-4.477,-4.838,-3.679,0.094,161,0.157,0.024,1
"2022-08-01T12:00:00Z","2022-08-01T12:30:00Z",-4.966,-5.063,-4.835,0.004,180,0.163,0.005,0
"2022-08-01T12:30:00Z","2022-08-01T13:00:00Z",-5.115,-5.165,-5.051,0.001,180,0.167,0.002,0
"2022-08-01T13:00:00Z","2022-08-01T13:30:00Z",-5.172,-5.188,-5.147,0.000,180,0.168,0.001,0
"2022-08-01T13:30:00Z","2022-08-01T14:00:00Z",-5.054,-5.157,-4.881,0.006,180,0.165,0.006,0
"2022-08-01T14:00:00Z","2022-08-01T14:30:00Z",-4.482,-4.896,-3.935,0.078,180,0.155,0.021,0
"2022-08-01T14:30:00Z","2022-08-01T15:00:00Z",-3.085,-3.928,-2.110,0.286,180,0.139,0.040,0
"2022-08-01T15:00:00Z","2022-08-01T15:30:00Z",-0.998,-2.107,0.154,0.425,180,0.122,0.049,0
"2022-08-01T15:30:00Z","2022-08-01T16:00:00Z",1.419,0.167,2.636,0.522,180,0.135,0.054,0
"2022-08-01T16:00:00Z","2022-08-01T16:30:00Z",3.755,2.644,4.811,0.396,180,0.163,0.047,0
"2022-08-01T16:30:00Z","2022-08-01T17:00:00Z",5.682,4.816,6.441,0.226,180,0.199,0.035,0
