startDateTime,endDateTime,SHFMean,SHFMinimum,SHFMaximum,SHFVariance,SHFNumPts,SHFExpUncert,SHFStdErMean,finalQF
"2017-07-01T00:00:00Z","2017-07-01T00:30:00Z",2.889,1.731,4.182,0.495,180,0.152,0.052,0
"2017-07-01T00:30:00Z","2017-07-01T01:00:00Z",0.785,0.117,1.729,0.220,77,0.127,0.053,1
"2017-07-01T01:00:00Z","2017-07-01T01:30:00Z",-0.939,-1.925,0.134,0.344,180,0.111,0.044,0
"2017-07-01T01:30:00Z","2017-07-01T02:00:00Z",-2.831,-3.749,-1.904,0.280,180,0.131,0.039,0
"2017-07-01T02:00:00Z","2017-07-01T02:30:00Z",-4.668,-5.579,-3.738,0.283,180,0.172,0.040,0
"2017-07-01T02:30:00Z","2017-07-01T03:00:00Z",-6.466,-7.304,-5.583,0.248,180,0.216,0.037,0
"2017-07-01T03:00:00Z","2017-07-01T03:30:00Z",-8.010,-8.656,-7.304,0.153,180,0.254,0.029,0
"2017-07-01T03:30:00Z","2017-07-01T04:00:00Z",-8.914,-9.159,-8.646,0.021,102,0.275,0.014,1
"2017-07-01T04:00:00Z","2017-07-01T04:30:00Z",-8.193,-8.535,-7.845,0.041,155,0.254,0.016,1
"2017-07-01T04:30:00Z","2017-07-01T05:00:00Z",-8.774,-8.990,-8.515,0.017,180,0.269,0.010,0
"2017-07-01T05:00:00Z","2017-07-01T05:30:00Z",-9.142,-9.289,-8.970,0.006,180,0.280,0.006,0
"2017-07-01T05:30:00Z","2017-07-01T06:00:00Z",-9.381,-9.534,-9.237,0.005,180,0.287,0.005,0
"2017-07-01T06:00:00Z","2017-07-01T06:30:00Z",-9.627,-9.772,-9.478,0.005,180,0.294,0.005,0
"2017-07-01T06:30:00Z","2017-07-01T07:00:00Z",-9.832,-9.922,-9.707,0.003,180,0.300,0.004,0
"2017-07-01T07:00:00Z","2017-07-01T07:30:00Z",-9.342,-9.920,-9.195,0.062,77,0.291,0.028,1
"2017-07-01T07:30:00Z","2017-07-01T08:00:00Z",-9.421,-9.555,-9.275,0.006,180,0.288,0.006,0
"2017-07-01T08:00:00Z","2017-07-01T08:30:00Z",-9.722,-10.129,-9.518,0.019,180,0.297,0.010,0
"2017-07-01T08:30:00Z","2017-07-01T09:00:00Z",-9.992,-10.117,-9.887,0.003,180,0.304,0.004,0
"2017-07-01T09:00:00Z","2017-07-01T09:30:00Z",-10.197,-10.339,-10.076,0.004,180,0.310,0.005,0
"2017-07-01T09:30:00Z","2017-07-01T10:00:00Z",-10.281,-10.341,-10.222,0.001,180,0.313,0.002,0
"2017-07-01T10:00:00Z","2017-07-01T10:30:00Z",-10.306,-10.350,-10.267,0.000,102,0.313,0.002,1
"2017-07-01T10:30:00Z","2017-07-01T11:00:00Z",-10.087,-10.199,-10.017,0.001,155,0.307,0.003,1
"2017-07-01T11:00:00Z","2017-07-01T11:30:00Z",-10.249,-10.333,-10.136,0.002,180,0.312,0.003,0
"2017-07-01T11:30:00Z","2017-07-01T12:00:00Z",-10.363,-10.435,-10.278,0.001,180,0.315,0.003,0
"2017-07-01T12:00:00Z","2017-07-01T12:30:00Z",-10.514,-10.614,-10.410,0.003,180,0.320,0.004,0
"2017-07-01T12:30:00Z","2017-07-01T13:00:00Z",-10.661,-10.714,-10.602,0.001,180,0.324,0.002,0
"2017-07-01T13:00:00Z","2017-07-01T13:30:00Z",-10.595,-10.708,-10.327,0.011,180,0.322,0.008,0
"2017-07-01T13:30:00Z","2017-07-01T14:00:00Z",-8.417,-10.325,-7.602,0.731,77,0.323,0.097,1
"2017-07-01T14:00:00Z","2017-07-01T14:30:00Z",-6.308,-7.616,-5.104,0.560,180,0.226,0.056,0
"2017-07-01T14:30:00Z","2017-07-01T15:00:00Z",-3.480,-5.112,-0.225,2.003,180,0.241,0.106,0
"2017-07-01T15:00:00Z","2017-07-01T15:30:00Z",6.862,-0.162,14.174,18.887,180,0.683,0.324,0
"2017-07-01T15:30:00Z","2017-07-01T16:00:00Z",17.584,14.227,18.945,2.021,180,0.574,0.106,0
"2017-07-01T16:00:00Z","2017-07-01T16:30:00Z",16.089,13.169,18.611,2.765,180,0.548,0.124,0
"2017-07-01T16:30:00Z","2017-07-01T17:00:00Z",11.804,10.773,13.136,0.504,102,0.387,0.070,1
"2017-07-01T17:00:00Z","2017-07-01T17:30:00Z",20.028,18.507,20.774,0.385,155,0.615,0.050,1
"2017-07-01T17:30:00Z","2017-07-01T18:00:00Z",25.689,19.116,35.415,26.685,180,1.095,0.385,0
"2017-07-01T18:00:00Z","2017-07-01T18:30:00Z",44.448,35.551,51.815,22.591,180,1.517,0.354,0
"2017-07-01T18:30:00Z","2017-07-01T19:00:00Z",56.999,51.877,61.183,7.302,180,1.764,0.201,0
"2017-07-01T19:00:00Z","2017-07-01T19:30:00Z",59.278,52.096,63.060,10.328,180,1.849,0.240,0
"2017-07-01T19:30:00Z","2017-07-01T20:00:00Z",43.114,35.409,51.954,23.269,180,1.487,0.360,0
"2017-07-01T20:00:00Z","2017-07-01T20:30:00Z",29.714,27.007,35.359,6.063,77,1.059,0.281,1
"2017-07-01T20:30:00Z","2017-07-01T21:00:00Z",24.336,22.974,26.967,1.244,180,0.756,0.083,0
"2017-07-01T21:00:00Z","2017-07-01T21:30:00Z",28.036,25.023,30.689,1.971,180,0.873,0.105,0
"2017-07-01T21:30:00Z","2017-07-01T22:00:00Z",32.700,30.757,33.363,0.504,180,0.993,0.053,0
"2017-07-01T22:00:00Z","2017-07-01T22:30:00Z",31.413,28.857,32.801,1.449,180,0.966,0.090,0
"2017-07-01T22:30:00Z","2017-07-01T23:00:00Z",25.919,22.880,28.836,3.027,180,0.826,0.130,0
"2017-07-01T23:00:00Z","2017-07-01T23:30:00Z",21.248,19.718,22.835,0.894,102,0.671,0.094,1
"2017-07-01T23:30:00Z","2017-07-02T00:00:00Z",14.917,12.905,17.406,1.678,155,0.501,0.104,1
"2017-07-02T00:00:00Z","2017-07-02T00:30:00Z",11.165,9.506,12.864,0.909,180,0.372,0.071,0
"2017-07-02T00:30:00Z","2017-07-02T01:00:00Z",8.190,7.013,9.518,0.533,180,0.279,0.054,0
"2017-07-02T01:00:00Z","2017-07-02T01:30:00Z",5.950,4.941,7.049,0.383,180,0.213,0.046,0
"2017-07-02T01:30:00Z","2017-07-02T02:00:00Z",4.383,3.771,4.941,0.098,180,0.155,0.023,0
"2017-07-02T02:00:00Z","2017-07-02T02:30:00Z",2.781,1.645,3.774,0.387,180,0.142,0.046,0
"2017-07-02T02:30:00Z","2017-07-02T03:00:00Z",0.532,-0.221,1.647,0.295,77,0.141,0.062,1
"2017-07-02T03:00:00Z","2017-07-02T03:30:00Z",-1.521,-2.685,-0.242,0.502,180,0.131,0.053,0
"2017-07-02T03:30:00Z","2017-07-02T04:00:00Z",-3.651,-4.533,-2.654,0.295,180,0.149,0.040,0
"2017-07-02T04:00:00Z","2017-07-02T04:30:00Z",-5.224,-5.877,-4.547,0.152,180,0.178,0.029,0
"2017-07-02T04:30:00Z","2017-07-02T05:00:00Z",-6.384,-6.827,-5.834,0.077,180,0.205,0.021,0
"2017-07-02T05:00:00Z","2017-07-02T05:30:00Z",-7.187,-7.527,-6.811,0.041,180,0.226,0.015,0
"2017-07-02T05:30:00Z","2017-07-02T06:00:00Z",-7.680,-7.828,-7.517,0.008,102,0.239,0.009,1
"2017-07-02T06:00:00Z","2017-07-02T06:30:00Z",-6.902,-7.214,-6.571,0.032,155,0.216,0.014,1
"2017-07-02T06:30:00Z","2017-07-02T07:00:00Z",-7.407,-7.658,-7.151,0.018,180,0.230,0.010,0
"2017-07-02T07:00:00Z","2017-07-02T07:30:00Z",-7.790,-7.959,-7.608,0.009,180,0.240,0.007,0
"2017-07-02T07:30:00Z","2017-07-02T08:00:00Z",-8.036,-8.133,-7.926,0.003,180,0.247,0.004,0
"2017-07-02T08:00:00Z","2017-07-02T08:30:00Z",-8.147,-8.227,-8.081,0.001,180,0.250,0.002,0
"2017-07-02T08:30:00Z","2017-07-02T09:00:00Z",-8.250,-8.342,-8.168,0.002,180,0.254,0.003,0
"2017-07-02T09:00:00Z","2017-07-02T09:30:00Z",-7.877,-8.351,-7.714,0.040,77,0.247,0.023,1
"2017-07-02T09:30:00Z","2017-07-02T10:00:00Z",-8.040,-8.225,-7.838,0.010,180,0.247,0.008,0
"2017-07-02T10:00:00Z","2017-07-02T10:30:00Z",-8.381,-8.553,-8.219,0.008,180,0.257,0.007,0
"2017-07-02T10:30:00Z","2017-07-02T11:00:00Z",-8.599,-8.705,-8.512,0.002,180,0.263,0.004,0
"2017-07-02T11:00:00Z","2017-07-02T11:30:00Z",-8.806,-9.058,-8.663,0.008,180,0.270,0.007,0
"2017-07-02T11:30:00Z","2017-07-02T12:00:00Z",-9.032,-9.434,-8.749,0.020,180,0.277,0.011,0
"2017-07-02T12:00:00Z","2017-07-02T12:30:00Z",-9.142,-9.399,-9.040,0.010,102,0.280,0.010,1
"2017-07-02T12:30:00Z","2017-07-02T13:00:00Z",-8.434,-8.512,-8.345,0.001,155,0.258,0.003,1
"2017-07-02T13:00:00Z","2017-07-02T13:30:00Z",-8.163,-8.399,-7.735,0.033,180,0.252,0.014,0
"2017-07-02T13:30:00Z","2017-07-02T14:00:00Z",-6.239,-7.723,-4.501,1.026,180,0.246,0.075,0
"2017-07-02T14:00:00Z","2017-07-02T14:30:00Z",-3.042,-4.515,-1.794,0.648,180,0.160,0.060,0
"2017-07-02T14:30:00Z","2017-07-02T15:00:00Z",0.074,-1.819,3.906,2.743,180,0.254,0.123,0
"2017-07-02T15:00:00Z","2017-07-02T15:30:00Z",11.211,3.990,18.346,18.560,180,0.729,0.321,0
"2017-07-02T15:30:00Z","2017-07-02T16:00:00Z",24.283,18.388,25.415,5.862,77,0.919,0.276,1
"2017-07-02T16:00:00Z","2017-07-02T16:30:00Z",23.564,21.532,25.296,1.351,180,0.734,0.087,0
"2017-07-02T16:30:00Z","2017-07-02T17:00:00Z",20.889,20.178,22.896,0.409,180,0.640,0.048,0
"2017-07-02T17:00:00Z","2017-07-02T17:30:00Z",26.029,22.935,26.879,1.198,180,0.804,0.082,0
"2017-07-02T17:30:00Z","2017-07-02T18:00:00Z",27.701,26.480,30.776,1.655,180,0.859,0.096,0
"2017-07-02T18:00:00Z","2017-07-02T18:30:00Z",37.368,30.877,41.886,13.238,180,1.252,0.271,0
"2017-07-02T18:30:00Z","2017-07-02T19:00:00Z",39.757,36.933,41.765,2.188,102,1.234,0.146,1
"2017-07-02T19:00:00Z","2017-07-02T19:30:00Z",27.835,23.816,32.488,6.391,155,0.935,0.203,1
"2017-07-02T19:30:00Z","2017-07-02T20:00:00Z",20.429,17.878,23.763,3.122,180,0.674,0.132,0
"2017-07-02T20:00:00Z","2017-07-02T20:30:00Z",18.020,17.641,18.387,0.068,180,0.549,0.019,0
"2017-07-02T20:30:00Z","2017-07-02T21:00:00Z",16.382,14.858,18.162,1.207,180,0.525,0.082,0
"2017-07-02T21:00:00Z","2017-07-02T21:30:00Z",16.684,14.853,19.338,1.833,180,0.547,0.101,0
"2017-07-02T21:30:00Z","2017-07-02T22:00:00Z",20.315,19.369,20.640,0.081,180,0.617,0.021,0
"2017-07-02T22:00:00Z","2017-07-02T22:30:00Z",20.447,20.087,20.940,0.075,77,0.623,0.031,1
"2017-07-02T22:30:00Z","2017-07-02T23:00:00Z",18.832,17.471,20.099,0.587,180,0.583,0.057,0
"2017-07-02T23:00:00Z","2017-07-02T23:30:00Z",16.281,15.171,17.464,0.437,180,0.505,0.049,0
"2017-07-02T23:30:00Z","2017-07-03T00:00:00Z",14.059,12.966,15.145,0.409,180,0.440,0.048,0
"2017-07-03T00:00:00Z","2017-07-03T00:30:00Z",11.887,10.765,12.978,0.463,180,0.379,0.051,0
"2017-07-03T00:30:00Z","2017-07-03T01:00:00Z",9.971,9.349,10.765,0.151,180,0.314,0.029,0
"2017-07-03T01:00:00Z","2017-07-03T01:30:00Z",9.000,8.581,9.354,0.052,102,0.283,0.023,1
"2017-07-03T01:30:00Z","2017-07-03T02:00:00Z",7.126,5.943,8.430,0.521,155,0.254,0.058,1
"2017-07-03T02:00:00Z","2017-07-03T02:30:00Z",4.668,3.576,5.919,0.459,180,0.186,0.051,0
"2017-07-03T02:30:00Z","2017-07-03T03:00:00Z",2.613,1.781,3.574,0.273,180,0.129,0.039,0
"2017-07-03T03:00:00Z","2017-07-03T03:30:00Z",1.095,0.504,1.809,0.142,180,0.092,0.028,0
"2017-07-03T03:30:00Z","2017-07-03T04:00:00Z",0.067,-0.311,0.520,0.058,180,0.073,0.018,0
"2017-07-03T04:00:00Z","2017-07-03T04:30:00Z",-0.556,-0.754,-0.297,0.017,180,0.068,0.010,0
"2017-07-03T04:30:00Z","2017-07-03T05:00:00Z",-0.357,-0.783,-0.168,0.034,77,0.076,0.021,1
"2017-07-03T05:00:00Z","2017-07-03T05:30:00Z",-0.638,-0.823,-0.403,0.013,180,0.067,0.008,0
"2017-07-03T05:30:00Z","2017-07-03T06:00:00Z",-0.840,-0.898,-0.784,0.001,180,0.067,0.002,0
"2017-07-03T06:00:00Z","2017-07-03T06:30:00Z",-0.749,-0.865,-0.631,0.003,180,0.066,0.004,0
"2017-07-03T06:30:00Z","2017-07-03T07:00:00Z",-0.602,-0.679,-0.556,0.001,180,0.065,0.002,0
"2017-07-03T07:00:00Z","2017-07-03T07:30:00Z",-0.651,-0.698,-0.584,0.001,180,0.065,0.002,0
"2017-07-03T07:30:00Z","2017-07-03T08:00:00Z",-0.675,-0.709,-0.633,0.000,102,0.065,0.002,1
"2017-07-03T08:00:00Z","2017-07-03T08:30:00Z",-0.631,-1.089,-0.162,0.071,155,0.075,0.021,1
"2017-07-03T08:30:00Z","2017-07-03T09:00:00Z",-1.561,-1.993,-1.071,0.071,180,0.085,0.020,0
"2017-07-03T09:00:00Z","2017-07-03T09:30:00Z",-2.343,-2.631,-1.975,0.037,180,0.096,0.014,0
"2017-07-03T09:30:00Z","2017-07-03T10:00:00Z",-2.813,-3.020,-2.637,0.009,180,0.103,0.007,0
"2017-07-03T10:00:00Z","2017-07-03T10:30:00Z",-3.389,-3.835,-2.991,0.058,180,0.122,0.018,0
"2017-07-03T10:30:00Z","2017-07-03T11:00:00Z",-4.309,-4.781,-3.817,0.072,180,0.147,0.020,0
"2017-07-03T11:00:00Z","2017-07-03T11:30:00Z",-4.661,-4.837,-4.490,0.010,77,0.153,0.011,1
"2017-07-03T11:30:00Z","2017-07-03T12:00:00Z",-5.183,-5.510,-4.797,0.041,180,0.167,0.015,0
"2017-07-03T12:00:00Z","2017-07-03T12:30:00Z",-5.738,-5.866,-5.508,0.009,180,0.181,0.007,0
"2017-07-03T12:30:00Z","2017-07-03T13:00:00Z",-5.608,-5.870,-5.266,0.025,180,0.178,0.012,0
"2017-07-03T13:00:00Z","2017-07-03T13:30:00Z",-4.826,-5.304,-4.284,0.088,180,0.161,0.022,0
"2017-07-03T13:30:00Z","2017-07-03T14:00:00Z",-3.810,-4.305,-3.262,0.081,180,0.133,0.021,0
"2017-07-03T14:00:00Z","2017-07-03T14:30:00Z",-2.711,-3.245,-2.069,0.119,102,0.119,0.034,1
"2017-07-03T14:30:00Z","2017-07-03T15:00:00Z",1.465,-0.198,3.773,1.448,155,0.207,0.097,1
"2017-07-03T15:00:00Z","2017-07-03T15:30:00Z",6.635,3.814,9.447,3.021,180,0.333,0.130,0
"2017-07-03T15:30:00Z","2017-07-03T16:00:00Z",11.932,9.488,14.150,2.199,180,0.427,0.111,0
"2017-07-03T16:00:00Z","2017-07-03T16:30:00Z",14.024,13.324,14.378,0.103,180,0.429,0.024,0
"2017-07-03T16:30:00Z","2017-07-03T17:00:00Z",12.723,12.280,13.492,0.110,180,0.391,0.025,0
"2017-07-03T17:00:00Z","2017-07-03T17:30:00Z",16.124,13.560,17.079,1.052,180,0.513,0.076,0
"2017-07-03T17:30:00Z","2017-07-03T18:00:00Z",22.530,17.083,25.757,7.663,65,0.968,0.343,1
"2017-07-03T18:00:00Z","2017-07-03T18:30:00Z",41.575,38.278,43.153,2.307,89,1.295,0.161,1
"2017-07-03T18:30:00Z","2017-07-03T19:00:00Z",40.769,38.630,43.091,2.639,180,1.253,0.121,0
"2017-07-03T19:00:00Z","2017-07-03T19:30:00Z",37.395,34.067,38.776,2.184,180,1.150,0.110,0
"2017-07-03T19:30:00Z","2017-07-03T20:00:00Z",30.152,26.797,33.995,4.388,180,0.963,0.156,0
"2017-07-03T20:00:00Z","2017-07-03T20:30:00Z",24.444,22.336,26.748,1.512,180,0.762,0.092,0
"2017-07-03T20:30:00Z","2017-07-03T21:00:00Z",21.536,20.823,22.955,0.318,180,0.658,0.042,0
"2017-07-03T21:00:00Z","2017-07-03T21:30:00Z",24.572,22.964,25.375,0.579,78,0.763,0.086,1
"2017-07-03T21:30:00Z","2017-07-03T22:00:00Z",32.134,29.793,33.163,1.046,179,0.982,0.076,0
"2017-07-03T22:00:00Z","2017-07-03T22:30:00Z",29.834,26.392,32.916,3.883,180,0.949,0.147,0
"2017-07-03T22:30:00Z","2017-07-03T23:00:00Z",23.829,21.760,26.368,1.734,180,0.748,0.098,0
"2017-07-03T23:00:00Z","2017-07-03T23:30:00Z",20.044,18.355,21.720,0.917,180,0.625,0.071,0
"2017-07-03T23:30:00Z","2017-07-04T00:00:00Z",16.674,14.910,18.362,0.893,180,0.527,0.070,0
"2017-07-04T00:00:00Z","2017-07-04T00:30:00Z",13.138,11.582,14.877,0.906,168,0.428,0.073,1
"2017-07-04T00:30:00Z","2017-07-04T01:00:00Z",10.019,9.145,11.039,0.308,89,0.331,0.059,1
"2017-07-04T01:00:00Z","2017-07-04T01:30:00Z",7.737,6.523,9.102,0.547,180,0.267,0.055,0
"2017-07-04T01:30:00Z","2017-07-04T02:00:00Z",5.423,4.474,6.483,0.369,180,0.199,0.045,0
"2017-07-04T02:00:00Z","2017-07-04T02:30:00Z",3.672,2.774,4.460,0.244,180,0.149,0.037,0
"2017-07-04T02:30:00Z","2017-07-04T03:00:00Z",1.711,0.635,2.786,0.380,180,0.124,0.046,0
"2017-07-04T03:00:00Z","2017-07-04T03:30:00Z",-0.305,-1.105,0.638,0.264,180,0.100,0.038,0
"2017-07-04T03:30:00Z","2017-07-04T04:00:00Z",-1.306,-1.490,-1.076,0.015,78,0.079,0.014,1
"2017-07-04T04:00:00Z","2017-07-04T04:30:00Z",-1.571,-2.193,-0.884,0.150,179,0.097,0.029,0
"2017-07-04T04:30:00Z","2017-07-04T05:00:00Z",-2.695,-3.205,-2.149,0.082,180,0.110,0.021,0
"2017-07-04T05:00:00Z","2017-07-04T05:30:00Z",-3.646,-4.102,-3.175,0.070,180,0.131,0.020,0
"2017-07-04T05:30:00Z","2017-07-04T06:00:00Z",-4.380,-4.608,-4.086,0.021,180,0.146,0.011,0
"2017-07-04T06:00:00Z","2017-07-04T06:30:00Z",-4.639,-4.699,-4.535,0.001,180,0.152,0.003,0
"2017-07-04T06:30:00Z","2017-07-04T07:00:00Z",-4.350,-4.592,-4.114,0.017,168,0.145,0.010,1
"2017-07-04T07:00:00Z","2017-07-04T07:30:00Z",-2.925,-2.984,-2.846,0.001,89,0.105,0.003,1
"2017-07-04T07:30:00Z","2017-07-04T08:00:00Z",-3.047,-3.173,-2.940,0.004,180,0.108,0.005,0
"2017-07-04T08:00:00Z","2017-07-04T08:30:00Z",-3.232,-3.390,-3.111,0.005,180,0.113,0.005,0
"2017-07-04T08:30:00Z","2017-07-04T09:00:00Z",-3.640,-3.942,-3.354,0.026,180,0.125,0.012,0
"2017-07-04T09:00:00Z","2017-07-04T09:30:00Z",-4.174,-4.374,-3.929,0.016,180,0.139,0.009,0
"2017-07-04T09:30:00Z","2017-07-04T10:00:00Z",-4.440,-4.538,-4.334,0.002,180,0.145,0.003,0
