startDateTime,endDateTime,tempSingleMean,tempSingleMinimum,tempSingleMaximum,tempSingleVariance,tempSingleNumPts,tempSingleExpUncert,tempSingleStdErMean,finalQF
"2017-09-01T00:00:00Z","2017-09-01T00:01:00Z",11.3991,11.3792,11.4577,0.0004,60.0000,0.1393,0.0027,0
"2017-09-01T00:01:00Z","2017-09-01T00:02:00Z",11.3892,11.3846,11.3967,0.0000,60.0000,0.1392,0.0004,0
"2017-09-01T00:02:00Z","2017-09-01T00:03:00Z",11.4205,11.3912,11.4401,0.0002,60.0000,0.1392,0.0019,0
"2017-09-01T00:03:00Z","2017-09-01T00:04:00Z",11.4135,11.4026,11.4437,0.0002,60.0000,0.1392,0.0016,0
"2017-09-01T00:04:00Z","2017-09-01T00:05:00Z",11.4143,11.4026,11.4295,0.0000,60.0000,0.1392,0.0009,0
"2017-09-01T00:05:00Z","2017-09-01T00:06:00Z",11.4558,11.4298,11.4802,0.0002,60.0000,0.1392,0.0016,0
"2017-09-01T00:06:00Z","2017-09-01T00:07:00Z",11.5144,11.4810,11.5605,0.0007,60.0000,0.1394,0.0033,0
"2017-09-01T00:07:00Z","2017-09-01T00:08:00Z",11.5652,11.5595,11.5718,0.0000,60.0000,0.1392,0.0004,0
"2017-09-01T00:08:00Z","2017-09-01T00:09:00Z",11.5270,11.4544,11.5688,0.0017,60.0000,0.1396,0.0054,0
"2017-09-01T00:09:00Z","2017-09-01T00:10:00Z",11.4568,11.4331,11.5070,0.0005,60.0000,0.1393,0.0028,0
"2017-09-01T00:10:00Z","2017-09-01T00:11:00Z",11.5643,11.5085,11.6135,0.0009,60.0000,0.1395,0.0040,0
"2017-09-01T00:11:00Z","2017-09-01T00:12:00Z",11.6329,11.6150,11.6404,0.0000,60.0000,0.1393,0.0008,0
"2017-09-01T00:12:00Z","2017-09-01T00:13:00Z",11.6711,11.6370,11.6864,0.0002,60.0000,0.1393,0.0017,0
"2017-09-01T00:13:00Z","2017-09-01T00:14:00Z",11.6525,11.6363,11.6735,0.0002,60.0000,0.1393,0.0016,0
"2017-09-01T00:14:00Z","2017-09-01T00:15:00Z",11.6239,11.6076,11.6386,0.0001,60.0000,0.1393,0.0012,0
"2017-09-01T00:15:00Z","2017-09-01T00:16:00Z",11.6411,11.6226,11.6613,0.0001,60.0000,0.1393,0.0013,0
"2017-09-01T00:16:00Z","2017-09-01T00:17:00Z",11.6652,11.6494,11.6795,0.0001,60.0000,0.1393,0.0013,0
"2017-09-01T00:17:00Z","2017-09-01T00:18:00Z",11.6661,11.6398,11.6990,0.0004,60.0000,0.1394,0.0026,0
"2017-09-01T00:18:00Z","2017-09-01T00:19:00Z",11.6840,11.6458,11.7092,0.0004,60.0000,0.1394,0.0026,0
"2017-09-01T00:19:00Z","2017-09-01T00:20:00Z",11.7214,11.6955,11.7522,0.0003,60.0000,0.1394,0.0023,0
"2017-09-01T00:20:00Z","2017-09-01T00:21:00Z",11.7690,11.7395,11.7868,0.0002,60.0000,0.1394,0.0016,0
"2017-09-01T00:21:00Z","2017-09-01T00:22:00Z",11.7425,11.7315,11.7695,0.0001,60.0000,0.1394,0.0014,0
"2017-09-01T00:22:00Z","2017-09-01T00:23:00Z",11.7924,11.7692,11.8134,0.0003,60.0000,0.1394,0.0021,0
"2017-09-01T00:23:00Z","2017-09-01T00:24:00Z",11.7771,11.7665,11.7851,0.0000,60.0000,0.1393,0.0007,0
"2017-09-01T00:24:00Z","2017-09-01T00:25:00Z",11.7062,11.6543,11.7635,0.0010,60.0000,0.1395,0.0040,0
"2017-09-01T00:25:00Z","2017-09-01T00:26:00Z",11.6657,11.6355,11.7188,0.0006,60.0000,0.1394,0.0032,0
"2017-09-01T00:26:00Z","2017-09-01T00:27:00Z",11.7304,11.7190,11.7377,0.0000,60.0000,0.1393,0.0007,0
"2017-09-01T00:27:00Z","2017-09-01T00:28:00Z",11.7106,11.7029,11.7235,0.0000,60.0000,0.1393,0.0007,0
"2017-09-01T00:28:00Z","2017-09-01T00:29:00Z",11.7449,11.7236,11.7594,0.0001,60.0000,0.1393,0.0015,0
"2017-09-01T00:29:00Z","2017-09-01T00:30:00Z",11.6922,11.6496,11.7260,0.0006,60.0000,0.1394,0.0030,0
"2017-09-01T00:30:00Z","2017-09-01T00:31:00Z",11.6698,11.6456,11.7119,0.0004,60.0000,0.1394,0.0027,0
"2017-09-01T00:31:00Z","2017-09-01T00:32:00Z",11.7062,11.6689,11.7224,0.0002,60.0000,0.1394,0.0020,0
"2017-09-01T00:32:00Z","2017-09-01T00:33:00Z",11.6249,11.5652,11.6663,0.0010,60.0000,0.1395,0.0041,0
"2017-09-01T00:33:00Z","2017-09-01T00:34:00Z",11.5198,11.4931,11.5625,0.0005,60.0000,0.1394,0.0030,0
"2017-09-01T00:34:00Z","2017-09-01T00:35:00Z",11.4638,11.4217,11.5043,0.0010,60.0000,0.1394,0.0040,0
"2017-09-01T00:35:00Z","2017-09-01T00:36:00Z",11.4337,11.4248,11.4411,0.0000,60.0000,0.1392,0.0004,0
"2017-09-01T00:36:00Z","2017-09-01T00:37:00Z",11.4007,11.3748,11.4296,0.0003,60.0000,0.1393,0.0023,0
"2017-09-01T00:37:00Z","2017-09-01T00:38:00Z",11.3338,11.2793,11.3774,0.0008,60.0000,0.1393,0.0037,0
"2017-09-01T00:38:00Z","2017-09-01T00:39:00Z",11.2457,11.2267,11.2786,0.0002,60.0000,0.1392,0.0018,0
"2017-09-01T00:39:00Z","2017-09-01T00:40:00Z",11.2544,11.2298,11.2891,0.0004,60.0000,0.1392,0.0025,0
"2017-09-01T00:40:00Z","2017-09-01T00:41:00Z",11.2912,11.2804,11.3003,0.0000,60.0000,0.1391,0.0008,0
"2017-09-01T00:41:00Z","2017-09-01T00:42:00Z",11.2680,11.2352,11.2899,0.0002,60.0000,0.1392,0.0020,0
"2017-09-01T00:42:00Z","2017-09-01T00:43:00Z",11.2299,11.1965,11.2524,0.0003,60.0000,0.1392,0.0023,0
"2017-09-01T00:43:00Z","2017-09-01T00:44:00Z",11.1615,11.1150,11.1972,0.0007,60.0000,0.1392,0.0033,0
"2017-09-01T00:44:00Z","2017-09-01T00:45:00Z",11.1015,11.0876,11.1217,0.0001,60.0000,0.1391,0.0013,0
"2017-09-01T00:45:00Z","2017-09-01T00:46:00Z",11.0182,10.9636,11.0893,0.0020,60.0000,0.1395,0.0057,0
"2017-09-01T00:46:00Z","2017-09-01T00:47:00Z",10.9659,10.9557,10.9807,0.0001,60.0000,0.1390,0.0011,0
"2017-09-01T00:47:00Z","2017-09-01T00:48:00Z",10.9624,10.9420,10.9947,0.0003,60.0000,0.1391,0.0023,0
"2017-09-01T00:48:00Z","2017-09-01T00:49:00Z",11.0026,10.9585,11.0450,0.0005,60.0000,0.1391,0.0029,0
"2017-09-01T00:49:00Z","2017-09-01T00:50:00Z",11.0829,11.0495,11.1042,0.0002,60.0000,0.1391,0.0017,0
"2017-09-01T00:50:00Z","2017-09-01T00:51:00Z",10.9330,10.7945,11.0703,0.0082,60.0000,0.1410,0.0117,0
"2017-09-01T00:51:00Z","2017-09-01T00:52:00Z",10.7861,10.7748,10.7919,0.0000,60.0000,0.1389,0.0005,0
"2017-09-01T00:52:00Z","2017-09-01T00:53:00Z",10.7505,10.7281,10.7748,0.0002,60.0000,0.1389,0.0019,0
"2017-09-01T00:53:00Z","2017-09-01T00:54:00Z",10.7082,10.6885,10.7285,0.0002,60.0000,0.1389,0.0018,0
"2017-09-01T00:54:00Z","2017-09-01T00:55:00Z",10.6257,10.5431,10.6910,0.0020,60.0000,0.1393,0.0058,0
"2017-09-01T00:55:00Z","2017-09-01T00:56:00Z",10.5127,10.4978,10.5393,0.0001,60.0000,0.1388,0.0016,0
"2017-09-01T00:56:00Z","2017-09-01T00:57:00Z",10.5640,10.5242,10.6202,0.0011,60.0000,0.1391,0.0043,0
"2017-09-01T00:57:00Z","2017-09-01T00:58:00Z",10.6197,10.5912,10.6295,0.0001,60.0000,0.1389,0.0013,0
"2017-09-01T00:58:00Z","2017-09-01T00:59:00Z",10.5617,10.5260,10.5893,0.0004,60.0000,0.1389,0.0026,0
"2017-09-01T00:59:00Z","2017-09-01T01:00:00Z",10.5115,10.4879,10.5257,0.0001,60.0000,0.1388,0.0012,0
"2017-09-01T01:00:00Z","2017-09-01T01:01:00Z",10.5002,10.4856,10.5111,0.0001,60.0000,0.1388,0.0012,0
"2017-09-01T01:01:00Z","2017-09-01T01:02:00Z",10.4832,10.4465,10.5123,0.0005,60.0000,0.1389,0.0030,0
"2017-09-01T01:02:00Z","2017-09-01T01:03:00Z",10.4275,10.4132,10.4459,0.0001,60.0000,0.1388,0.0012,0
"2017-09-01T01:03:00Z","2017-09-01T01:04:00Z",10.4279,10.4086,10.4445,0.0001,60.0000,0.1388,0.0012,0
"2017-09-01T01:04:00Z","2017-09-01T01:05:00Z",10.4143,10.4022,10.4274,0.0001,60.0000,0.1388,0.0010,0
"2017-09-01T01:05:00Z","2017-09-01T01:06:00Z",10.4152,10.3901,10.4290,0.0001,60.0000,0.1388,0.0015,0
"2017-09-01T01:06:00Z","2017-09-01T01:07:00Z",10.3828,10.3622,10.4064,0.0001,60.0000,0.1388,0.0015,0
"2017-09-01T01:07:00Z","2017-09-01T01:08:00Z",10.3651,10.3544,10.3816,0.0000,60.0000,0.1387,0.0009,0
"2017-09-01T01:08:00Z","2017-09-01T01:09:00Z",10.3493,10.3332,10.3663,0.0001,60.0000,0.1387,0.0013,0
"2017-09-01T01:09:00Z","2017-09-01T01:10:00Z",10.3526,10.3211,10.4286,0.0006,60.0000,0.1389,0.0031,0
"2017-09-01T01:10:00Z","2017-09-01T01:11:00Z",10.4351,10.3969,10.4625,0.0004,60.0000,0.1389,0.0027,0
"2017-09-01T01:11:00Z","2017-09-01T01:12:00Z",10.3792,10.3712,10.3954,0.0000,60.0000,0.1387,0.0007,0
"2017-09-01T01:12:00Z","2017-09-01T01:13:00Z",10.3376,10.2949,10.3716,0.0006,60.0000,0.1388,0.0030,0
"2017-09-01T01:13:00Z","2017-09-01T01:14:00Z",10.2770,10.2591,10.2933,0.0001,60.0000,0.1387,0.0016,0
"2017-09-01T01:14:00Z","2017-09-01T01:15:00Z",10.2227,10.1865,10.2603,0.0004,60.0000,0.1388,0.0026,0
"2017-09-01T01:15:00Z","2017-09-01T01:16:00Z",10.1551,10.1449,10.1834,0.0001,60.0000,0.1387,0.0012,0
"2017-09-01T01:16:00Z","2017-09-01T01:17:00Z",10.1397,10.1193,10.1491,0.0000,60.0000,0.1386,0.0008,0
"2017-09-01T01:17:00Z","2017-09-01T01:18:00Z",10.1146,10.1040,10.1287,0.0001,60.0000,0.1386,0.0010,0
