startDateTime,endDateTime,SHFMean,SHFMinimum,SHFMaximum,SHFVariance,SHFNumPts,SHFExpUncert,SHFStdErMean,finalQF
"2022-07-01T00:00:00Z","2022-07-01T00:30:00Z",70.915,70.719,71.033,0.006,180,2.127,0.006,1
"2022-07-01T00:30:00Z","2022-07-01T01:00:00Z",70.272,69.430,70.806,0.163,180,2.109,0.030,1
"2022-07-01T01:00:00Z","2022-07-01T01:30:00Z",68.336,67.240,69.465,0.424,180,2.052,0.049,1
"2022-07-01T01:30:00Z","2022-07-01T02:00:00Z",66.291,65.426,67.219,0.265,180,1.990,0.038,1
"2022-07-01T02:00:00Z","2022-07-01T02:30:00Z",64.789,64.192,65.462,0.133,180,1.944,0.027,1
"2022-07-01T02:30:00Z","2022-07-01T03:00:00Z",63.762,63.059,64.199,0.172,77,1.915,0.047,1
"2022-07-01T03:00:00Z","2022-07-01T03:30:00Z",62.448,61.770,63.080,0.136,180,1.874,0.028,1
"2022-07-01T03:30:00Z","2022-07-01T04:00:00Z",61.162,60.706,61.782,0.098,180,1.835,0.023,1
"2022-07-01T04:00:00Z","2022-07-01T04:30:00Z",60.546,60.345,60.730,0.010,180,1.816,0.007,1
"2022-07-01T04:30:00Z","2022-07-01T05:00:00Z",60.159,59.891,60.397,0.018,180,1.805,0.010,1
"2022-07-01T05:00:00Z","2022-07-01T05:30:00Z",59.635,59.460,59.914,0.018,180,1.789,0.010,1
"2022-07-01T05:30:00Z","2022-07-01T06:00:00Z",59.505,59.427,59.591,0.001,180,1.785,0.003,1
"2022-07-01T06:00:00Z","2022-07-01T06:30:00Z",59.713,59.579,59.874,0.006,180,1.791,0.006,1
"2022-07-01T06:30:00Z","2022-07-01T07:00:00Z",59.918,59.844,59.974,0.001,180,1.798,0.002,1
"2022-07-01T07:00:00Z","2022-07-01T07:30:00Z",59.927,59.848,59.976,0.001,180,1.798,0.002,1
"2022-07-01T07:30:00Z","2022-07-01T08:00:00Z",59.677,59.444,59.886,0.016,180,1.790,0.009,1
"2022-07-01T08:00:00Z","2022-07-01T08:30:00Z",59.132,58.763,59.449,0.036,180,1.774,0.014,1
"2022-07-01T08:30:00Z","2022-07-01T09:00:00Z",58.451,58.188,58.791,0.029,180,1.754,0.013,1
"2022-07-01T09:00:00Z","2022-07-01T09:30:00Z",58.117,57.999,58.235,0.003,180,1.744,0.004,1
"2022-07-01T09:30:00Z","2022-07-01T10:00:00Z",57.869,57.677,58.034,0.010,180,1.736,0.008,1
"2022-07-01T10:00:00Z","2022-07-01T10:30:00Z",57.482,57.273,57.701,0.013,180,1.725,0.009,1
"2022-07-01T10:30:00Z","2022-07-01T11:00:00Z",57.060,56.878,57.292,0.014,180,1.712,0.009,1
"2022-07-01T11:00:00Z","2022-07-01T11:30:00Z",56.662,56.339,56.914,0.027,180,1.700,0.012,1
"2022-07-01T11:30:00Z","2022-07-01T12:00:00Z",55.876,55.417,56.332,0.072,180,1.677,0.020,1
"2022-07-01T12:00:00Z","2022-07-01T12:30:00Z",55.055,54.717,55.431,0.038,180,1.652,0.015,1
"2022-07-01T12:30:00Z","2022-07-01T13:00:00Z",54.504,54.296,54.752,0.016,180,1.635,0.009,1
"2022-07-01T13:00:00Z","2022-07-01T13:30:00Z",54.257,54.197,54.348,0.001,180,1.628,0.003,1
"2022-07-01T13:30:00Z","2022-07-01T14:00:00Z",55.114,54.348,56.231,0.337,180,1.656,0.043,1
"2022-07-01T14:00:00Z","2022-07-01T14:30:00Z",57.599,56.266,58.862,0.619,180,1.732,0.059,1
"2022-07-01T14:30:00Z","2022-07-01T15:00:00Z",60.201,58.867,62.641,1.089,180,1.813,0.078,1
"2022-07-01T15:00:00Z","2022-07-01T15:30:00Z",69.050,62.684,76.320,17.181,180,2.162,0.309,1
"2022-07-01T15:30:00Z","2022-07-01T16:00:00Z",79.588,76.428,82.924,5.316,77,2.445,0.263,1
"2022-07-01T16:00:00Z","2022-07-01T16:30:00Z",81.581,79.559,82.912,1.081,180,2.452,0.077,1
"2022-07-01T16:30:00Z","2022-07-01T17:00:00Z",78.419,77.914,79.571,0.218,180,2.354,0.035,1
"2022-07-01T17:00:00Z","2022-07-01T17:30:00Z",78.877,77.989,79.271,0.165,180,2.367,0.030,1
"2022-07-01T17:30:00Z","2022-07-01T18:00:00Z",82.948,79.073,90.154,12.578,180,2.544,0.264,1
"2022-07-01T18:00:00Z","2022-07-01T18:30:00Z",97.337,90.251,103.295,16.476,180,2.982,0.303,1
"2022-07-01T18:30:00Z","2022-07-01T19:00:00Z",105.769,103.331,107.894,2.461,180,3.182,0.117,1
"2022-07-01T19:00:00Z","2022-07-01T19:30:00Z",105.831,101.791,107.844,3.550,180,3.187,0.140,1
"2022-07-01T19:30:00Z","2022-07-01T20:00:00Z",97.427,93.721,101.750,5.209,180,2.943,0.170,1
"2022-07-01T20:00:00Z","2022-07-01T20:30:00Z",90.548,87.764,93.695,2.920,180,2.728,0.127,1
"2022-07-01T20:30:00Z","2022-07-01T21:00:00Z",85.603,84.475,87.733,1.013,180,2.572,0.075,1
"2022-07-01T21:00:00Z","2022-07-01T21:30:00Z",83.352,82.446,84.470,0.408,180,2.502,0.048,1
"2022-07-01T21:30:00Z","2022-07-01T22:00:00Z",81.515,80.619,82.460,0.296,180,2.447,0.041,1
"2022-07-01T22:00:00Z","2022-07-01T22:30:00Z",80.289,79.893,80.614,0.023,180,2.409,0.011,1
"2022-07-01T22:30:00Z","2022-07-01T23:00:00Z",79.045,77.999,79.883,0.298,180,2.373,0.041,1
"2022-07-01T23:00:00Z","2022-07-01T23:30:00Z",76.802,75.608,77.973,0.477,180,2.306,0.052,1
"2022-07-01T23:30:00Z","2022-07-02T00:00:00Z",74.683,73.814,75.618,0.267,180,2.242,0.039,1
"2022-07-02T00:00:00Z","2022-07-02T00:30:00Z",72.878,71.747,73.842,0.378,180,2.188,0.046,1
"2022-07-02T00:30:00Z","2022-07-02T01:00:00Z",70.737,69.889,71.742,0.293,180,2.124,0.040,1
"2022-07-02T01:00:00Z","2022-07-02T01:30:00Z",69.277,68.661,69.884,0.112,180,2.079,0.025,1
"2022-07-02T01:30:00Z","2022-07-02T02:00:00Z",68.144,67.557,68.709,0.099,180,2.045,0.023,1
"2022-07-02T02:00:00Z","2022-07-02T02:30:00Z",66.794,65.956,67.578,0.242,180,2.005,0.037,1
"2022-07-02T02:30:00Z","2022-07-02T03:00:00Z",65.396,64.939,65.968,0.083,180,1.962,0.021,1
"2022-07-02T03:00:00Z","2022-07-02T03:30:00Z",64.503,64.017,64.958,0.072,180,1.935,0.020,1
"2022-07-02T03:30:00Z","2022-07-02T04:00:00Z",63.631,63.241,64.038,0.048,180,1.909,0.016,1
"2022-07-02T04:00:00Z","2022-07-02T04:30:00Z",62.794,62.288,63.253,0.071,180,1.884,0.020,1
"2022-07-02T04:30:00Z","2022-07-02T05:00:00Z",61.942,61.392,62.319,0.108,77,1.860,0.038,1
"2022-07-02T05:00:00Z","2022-07-02T05:30:00Z",61.160,60.974,61.413,0.014,180,1.835,0.009,1
"2022-07-02T05:30:00Z","2022-07-02T06:00:00Z",60.922,60.803,61.021,0.002,180,1.828,0.004,1
"2022-07-02T06:00:00Z","2022-07-02T06:30:00Z",60.676,60.477,60.837,0.010,180,1.820,0.008,1
"2022-07-02T06:30:00Z","2022-07-02T07:00:00Z",60.247,59.933,60.510,0.025,180,1.808,0.012,1
"2022-07-02T07:00:00Z","2022-07-02T07:30:00Z",59.537,59.072,59.952,0.062,180,1.786,0.019,1
"2022-07-02T07:30:00Z","2022-07-02T08:00:00Z",58.520,57.973,59.091,0.108,180,1.756,0.024,1
"2022-07-02T08:00:00Z","2022-07-02T08:30:00Z",57.605,57.325,57.963,0.031,180,1.728,0.013,1
"2022-07-02T08:30:00Z","2022-07-02T09:00:00Z",57.069,56.713,57.356,0.031,180,1.712,0.013,1
"2022-07-02T09:00:00Z","2022-07-02T09:30:00Z",56.298,55.850,56.750,0.063,180,1.689,0.019,1
"2022-07-02T09:30:00Z","2022-07-02T10:00:00Z",55.452,55.048,55.873,0.055,180,1.664,0.017,1
"2022-07-02T10:00:00Z","2022-07-02T10:30:00Z",54.716,54.367,55.062,0.040,180,1.642,0.015,1
"2022-07-02T10:30:00Z","2022-07-02T11:00:00Z",54.098,53.833,54.395,0.024,180,1.623,0.012,1
"2022-07-02T11:00:00Z","2022-07-02T11:30:00Z",53.609,53.381,53.833,0.016,180,1.608,0.009,1
"2022-07-02T11:30:00Z","2022-07-02T12:00:00Z",53.222,53.059,53.414,0.009,180,1.597,0.007,1
"2022-07-02T12:00:00Z","2022-07-02T12:30:00Z",52.978,52.892,53.095,0.003,180,1.589,0.004,1
"2022-07-02T12:30:00Z","2022-07-02T13:00:00Z",52.948,52.892,53.003,0.001,180,1.588,0.002,1
"2022-07-02T13:00:00Z","2022-07-02T13:30:00Z",53.080,52.958,53.362,0.012,180,1.592,0.008,1
"2022-07-02T13:30:00Z","2022-07-02T14:00:00Z",54.441,53.384,55.843,0.575,180,1.637,0.057,1
"2022-07-02T14:00:00Z","2022-07-02T14:30:00Z",57.374,55.852,58.808,0.773,180,1.726,0.066,1
"2022-07-02T14:30:00Z","2022-07-02T15:00:00Z",60.381,58.813,63.190,1.430,180,1.820,0.089,1
"2022-07-02T15:00:00Z","2022-07-02T15:30:00Z",70.265,63.263,77.606,19.121,180,2.206,0.326,1
"2022-07-02T15:30:00Z","2022-07-02T16:00:00Z",81.582,77.668,83.338,2.961,180,2.461,0.128,1
"2022-07-02T16:00:00Z","2022-07-02T16:30:00Z",81.267,78.883,83.269,1.944,180,2.447,0.104,1
"2022-07-02T16:30:00Z","2022-07-02T17:00:00Z",77.833,77.335,78.846,0.165,180,2.336,0.030,1
"2022-07-02T17:00:00Z","2022-07-02T17:30:00Z",79.737,78.255,80.218,0.270,180,2.393,0.039,1
"2022-07-02T17:30:00Z","2022-07-02T18:00:00Z",82.568,79.596,89.469,16.471,77,2.644,0.463,1
"2022-07-02T18:00:00Z","2022-07-02T18:30:00Z",92.652,89.490,95.808,2.569,180,2.790,0.119,1
"2022-07-02T18:30:00Z","2022-07-02T19:00:00Z",101.994,95.872,108.283,15.307,180,3.115,0.292,1
"2022-07-02T19:00:00Z","2022-07-02T19:30:00Z",105.290,99.783,108.583,8.070,180,3.187,0.212,1
"2022-07-02T19:30:00Z","2022-07-02T20:00:00Z",94.893,91.004,99.717,6.506,180,2.872,0.190,1
"2022-07-02T20:00:00Z","2022-07-02T20:30:00Z",88.081,85.371,90.959,2.743,180,2.654,0.123,1
"2022-07-02T20:30:00Z","2022-07-02T21:00:00Z",83.556,82.435,85.329,0.815,180,2.510,0.067,1
"2022-07-02T21:00:00Z","2022-07-02T21:30:00Z",83.362,82.572,83.702,0.078,180,2.501,0.021,1
"2022-07-02T21:30:00Z","2022-07-02T22:00:00Z",83.776,83.487,84.230,0.057,180,2.514,0.018,1
"2022-07-02T22:00:00Z","2022-07-02T22:30:00Z",84.171,83.839,84.268,0.008,180,2.525,0.007,1
"2022-07-02T22:30:00Z","2022-07-02T23:00:00Z",81.881,79.839,83.844,1.545,180,2.463,0.093,1
"2022-07-02T23:00:00Z","2022-07-02T23:30:00Z",78.458,76.937,79.806,0.681,180,2.357,0.062,1
"2022-07-02T23:30:00Z","2022-07-03T00:00:00Z",75.608,74.374,76.923,0.480,180,2.271,0.052,1
"2022-07-03T00:00:00Z","2022-07-03T00:30:00Z",73.199,71.981,74.358,0.454,180,2.198,0.050,1
"2022-07-03T00:30:00Z","2022-07-03T01:00:00Z",71.165,70.662,71.991,0.131,180,2.136,0.027,1
"2022-07-03T01:00:00Z","2022-07-03T01:30:00Z",70.006,69.092,70.690,0.229,180,2.101,0.036,1
"2022-07-03T01:30:00Z","2022-07-03T02:00:00Z",68.250,67.517,69.091,0.201,180,2.049,0.033,1
"2022-07-03T02:00:00Z","2022-07-03T02:30:00Z",67.002,66.453,67.524,0.091,180,2.011,0.022,1
"2022-07-03T02:30:00Z","2022-07-03T03:00:00Z",65.815,65.057,66.457,0.159,180,1.975,0.030,1
"2022-07-03T03:00:00Z","2022-07-03T03:30:00Z",64.202,63.360,65.081,0.250,180,1.928,0.037,1
"2022-07-03T03:30:00Z","2022-07-03T04:00:00Z",62.492,61.633,63.348,0.255,180,1.876,0.038,1
"2022-07-03T04:00:00Z","2022-07-03T04:30:00Z",60.866,60.158,61.617,0.179,180,1.827,0.032,1
"2022-07-03T04:30:00Z","2022-07-03T05:00:00Z",59.544,58.964,60.155,0.116,180,1.787,0.025,1
"2022-07-03T05:00:00Z","2022-07-03T05:30:00Z",58.500,58.027,58.999,0.077,180,1.755,0.021,1
"2022-07-03T05:30:00Z","2022-07-03T06:00:00Z",57.627,57.226,58.030,0.054,180,1.729,0.017,1
"2022-07-03T06:00:00Z","2022-07-03T06:30:00Z",57.024,56.914,57.228,0.008,180,1.711,0.007,1
