startDateTime,endDateTime,SHFMean,SHFMinimum,SHFMaximum,SHFVariance,SHFNumPts,SHFExpUncert,SHFStdErMean,finalQF
"2018-09-01T00:00:00Z","2018-09-01T00:30:00Z",8.940,8.103,9.876,0.276,180,0.289,0.039,0
"2018-09-01T00:30:00Z","2018-09-01T01:00:00Z",7.328,6.525,8.112,0.227,180,0.241,0.036,0
"2018-09-01T01:00:00Z","2018-09-01T01:30:00Z",5.852,5.162,6.509,0.149,180,0.197,0.029,0
"2018-09-01T01:30:00Z","2018-09-01T02:00:00Z",4.747,4.320,5.167,0.062,96,0.165,0.025,1
"2018-09-01T02:00:00Z","2018-09-01T02:30:00Z",2.756,1.876,3.778,0.315,161,0.136,0.044,1
"2018-09-01T02:30:00Z","2018-09-01T03:00:00Z",1.209,0.676,1.867,0.118,180,0.088,0.026,0
"2018-09-01T03:00:00Z","2018-09-01T03:30:00Z",0.289,-0.078,0.685,0.047,180,0.069,0.016,0
"2018-09-01T03:30:00Z","2018-09-01T04:00:00Z",-0.504,-0.896,-0.080,0.059,180,0.071,0.018,0
"2018-09-01T04:00:00Z","2018-09-01T04:30:00Z",-1.158,-1.442,-0.891,0.021,180,0.071,0.011,0
"2018-09-01T04:30:00Z","2018-09-01T05:00:00Z",-1.853,-2.180,-1.440,0.048,180,0.087,0.016,0
"2018-09-01T05:00:00Z","2018-09-01T05:30:00Z",-1.881,-2.198,-1.790,0.008,77,0.084,0.010,1
"2018-09-01T05:30:00Z","2018-09-01T06:00:00Z",-2.089,-2.285,-1.905,0.012,180,0.085,0.008,0
"2018-09-01T06:00:00Z","2018-09-01T06:30:00Z",-2.454,-2.621,-2.285,0.008,180,0.093,0.007,0
"2018-09-01T06:30:00Z","2018-09-01T07:00:00Z",-2.819,-3.005,-2.613,0.013,180,0.102,0.009,0
"2018-09-01T07:00:00Z","2018-09-01T07:30:00Z",-3.149,-3.248,-2.997,0.006,180,0.110,0.006,0
"2018-09-01T07:30:00Z","2018-09-01T08:00:00Z",-3.221,-3.265,-3.173,0.000,180,0.111,0.002,0
"2018-09-01T08:00:00Z","2018-09-01T08:30:00Z",-3.262,-3.370,-3.181,0.002,96,0.112,0.005,1
"2018-09-01T08:30:00Z","2018-09-01T09:00:00Z",-3.861,-4.206,-3.479,0.046,161,0.132,0.017,1
"2018-09-01T09:00:00Z","2018-09-01T09:30:00Z",-4.435,-4.616,-4.196,0.014,180,0.144,0.009,0
"2018-09-01T09:30:00Z","2018-09-01T10:00:00Z",-4.643,-4.691,-4.585,0.000,180,0.149,0.002,0
"2018-09-01T10:00:00Z","2018-09-01T10:30:00Z",-4.622,-4.766,-4.548,0.002,180,0.149,0.003,0
"2018-09-01T10:30:00Z","2018-09-01T11:00:00Z",-5.046,-5.339,-4.743,0.032,180,0.163,0.013,0
"2018-09-01T11:00:00Z","2018-09-01T11:30:00Z",-5.635,-5.997,-5.326,0.035,180,0.179,0.014,0
"2018-09-01T11:30:00Z","2018-09-01T12:00:00Z",-6.279,-6.441,-5.978,0.012,77,0.197,0.012,1
"2018-09-01T12:00:00Z","2018-09-01T12:30:00Z",-6.773,-7.083,-6.435,0.036,180,0.212,0.014,0
"2018-09-01T12:30:00Z","2018-09-01T13:00:00Z",-7.326,-7.542,-7.079,0.018,180,0.227,0.010,0
"2018-09-01T13:00:00Z","2018-09-01T13:30:00Z",-7.601,-7.667,-7.513,0.001,180,0.234,0.002,0
"2018-09-01T13:30:00Z","2018-09-01T14:00:00Z",-7.427,-7.576,-7.179,0.008,180,0.229,0.007,0
"2018-09-01T14:00:00Z","2018-09-01T14:30:00Z",-6.371,-7.212,-5.377,0.309,180,0.215,0.041,0
"2018-09-01T14:30:00Z","2018-09-01T15:00:00Z",-4.856,-5.377,-4.368,0.088,96,0.166,0.030,1
"2018-09-01T15:00:00Z","2018-09-01T15:30:00Z",-1.949,-3.191,-0.396,0.681,161,0.152,0.065,1
"2018-09-01T15:30:00Z","2018-09-01T16:00:00Z",1.361,-0.376,3.061,1.021,180,0.167,0.075,0
"2018-09-01T16:00:00Z","2018-09-01T16:30:00Z",4.517,3.071,5.783,0.567,180,0.186,0.056,0
"2018-09-01T16:30:00Z","2018-09-01T17:00:00Z",7.776,5.800,10.301,1.625,180,0.308,0.095,0
"2018-09-01T17:00:00Z","2018-09-01T17:30:00Z",15.284,10.342,19.109,7.433,180,0.618,0.203,0
"2018-09-01T17:30:00Z","2018-09-01T18:00:00Z",22.173,19.132,23.662,2.167,180,0.706,0.110,0
"2018-09-01T18:00:00Z","2018-09-01T18:30:00Z",22.947,21.748,24.059,0.467,77,0.712,0.078,1
"2018-09-01T18:30:00Z","2018-09-01T19:00:00Z",19.195,16.885,21.723,2.000,180,0.620,0.105,0
"2018-09-01T19:00:00Z","2018-09-01T19:30:00Z",15.281,13.672,16.894,0.872,180,0.486,0.070,0
"2018-09-01T19:30:00Z","2018-09-01T20:00:00Z",12.431,11.325,13.656,0.437,180,0.393,0.049,0
"2018-09-01T20:00:00Z","2018-09-01T20:30:00Z",10.277,9.082,11.314,0.392,180,0.330,0.047,0
"2018-09-01T20:30:00Z","2018-09-01T21:00:00Z",7.768,6.809,9.071,0.494,180,0.265,0.052,0
"2018-09-01T21:00:00Z","2018-09-01T21:30:00Z",6.795,6.758,6.825,0.000,96,0.214,0.001,1
"2018-09-01T21:30:00Z","2018-09-01T22:00:00Z",7.874,7.324,8.387,0.137,161,0.252,0.029,1
"2018-09-01T22:00:00Z","2018-09-01T22:30:00Z",8.571,8.389,8.654,0.005,180,0.266,0.006,0
"2018-09-01T22:30:00Z","2018-09-01T23:00:00Z",8.048,7.162,8.591,0.192,180,0.259,0.033,0
"2018-09-01T23:00:00Z","2018-09-01T23:30:00Z",6.177,5.286,7.151,0.296,180,0.212,0.041,0
"2018-09-01T23:30:00Z","2018-09-02T00:00:00Z",4.679,4.075,5.284,0.115,180,0.162,0.025,0
"2018-09-02T00:00:00Z","2018-09-02T00:30:00Z",3.615,3.202,4.086,0.059,180,0.130,0.018,0
"2018-09-02T00:30:00Z","2018-09-02T01:00:00Z",2.407,1.992,3.186,0.089,77,0.116,0.034,1
"2018-09-02T01:00:00Z","2018-09-02T01:30:00Z",1.019,0.059,1.988,0.313,180,0.106,0.042,0
"2018-09-02T01:30:00Z","2018-09-02T02:00:00Z",-0.861,-1.721,0.046,0.265,180,0.098,0.038,0
"2018-09-02T02:00:00Z","2018-09-02T02:30:00Z",-2.507,-3.241,-1.746,0.192,180,0.113,0.033,0
"2018-09-02T02:30:00Z","2018-09-02T03:00:00Z",-3.869,-4.462,-3.235,0.123,180,0.138,0.026,0
"2018-09-02T03:00:00Z","2018-09-02T03:30:00Z",-4.976,-5.458,-4.456,0.081,180,0.164,0.021,0
"2018-09-02T03:30:00Z","2018-09-02T04:00:00Z",-5.659,-5.889,-5.415,0.016,96,0.180,0.013,1
"2018-09-02T04:00:00Z","2018-09-02T04:30:00Z",-6.467,-6.851,-6.079,0.051,161,0.204,0.018,1
"2018-09-02T04:30:00Z","2018-09-02T05:00:00Z",-7.204,-7.515,-6.855,0.035,180,0.224,0.014,0
"2018-09-02T05:00:00Z","2018-09-02T05:30:00Z",-7.721,-7.854,-7.488,0.010,180,0.238,0.008,0
"2018-09-02T05:30:00Z","2018-09-02T06:00:00Z",-7.930,-8.076,-7.825,0.004,180,0.244,0.005,0
"2018-09-02T06:00:00Z","2018-09-02T06:30:00Z",-8.139,-8.198,-8.045,0.001,180,0.250,0.003,0
"2018-09-02T06:30:00Z","2018-09-02T07:00:00Z",-8.132,-8.173,-8.092,0.000,180,0.249,0.001,0
