startDateTime,endDateTime,SHFMean,SHFMinimum,SHFMaximum,SHFVariance,SHFNumPts,SHFExpUncert,SHFStdErMean,finalQF
"2017-06-01T00:00:00Z","2017-06-01T00:30:00Z",8.977,8.526,9.355,0.057,180,0.279,0.018,0
"2017-06-01T00:30:00Z","2017-06-01T01:00:00Z",8.121,7.707,8.532,0.058,180,0.254,0.018,0
"2017-06-01T01:00:00Z","2017-06-01T01:30:00Z",7.300,6.832,7.723,0.049,180,0.230,0.017,0
"2017-06-01T01:30:00Z","2017-06-01T02:00:00Z",6.524,6.100,6.888,0.053,180,0.208,0.017,0
"2017-06-01T02:00:00Z","2017-06-01T02:30:00Z",5.917,5.605,6.258,0.028,138,0.190,0.014,1
"2017-06-01T02:30:00Z","2017-06-01T03:00:00Z",5.341,4.960,5.840,0.051,119,0.177,0.021,1
"2017-06-01T03:00:00Z","2017-06-01T03:30:00Z",4.435,3.910,4.988,0.100,180,0.155,0.024,0
"2017-06-01T03:30:00Z","2017-06-01T04:00:00Z",3.452,3.012,3.903,0.065,180,0.126,0.019,0
"2017-06-01T04:00:00Z","2017-06-01T04:30:00Z",2.631,2.226,3.032,0.050,180,0.105,0.017,0
"2017-06-01T04:30:00Z","2017-06-01T05:00:00Z",1.856,1.459,2.252,0.052,180,0.089,0.017,0
"2017-06-01T05:00:00Z","2017-06-01T05:30:00Z",1.070,0.677,1.485,0.050,180,0.076,0.017,0
"2017-06-01T05:30:00Z","2017-06-01T06:00:00Z",0.549,0.344,0.690,0.006,77,0.064,0.009,1
"2017-06-01T06:00:00Z","2017-06-01T06:30:00Z",-0.114,-0.533,0.379,0.065,180,0.070,0.019,0
"2017-06-01T06:30:00Z","2017-06-01T07:00:00Z",-0.800,-1.083,-0.488,0.028,180,0.067,0.012,0
"2017-06-01T07:00:00Z","2017-06-01T07:30:00Z",-1.330,-1.585,-1.055,0.021,180,0.073,0.011,0
"2017-06-01T07:30:00Z","2017-06-01T08:00:00Z",-1.803,-2.046,-1.568,0.018,180,0.081,0.010,0
"2017-06-01T08:00:00Z","2017-06-01T08:30:00Z",-2.236,-2.467,-2.018,0.014,180,0.090,0.009,0
"2017-06-01T08:30:00Z","2017-06-01T09:00:00Z",-2.560,-2.701,-2.413,0.004,138,0.096,0.006,1
"2017-06-01T09:00:00Z","2017-06-01T09:30:00Z",-2.659,-2.819,-2.409,0.012,119,0.100,0.010,1
"2017-06-01T09:30:00Z","2017-06-01T10:00:00Z",-2.956,-3.104,-2.802,0.008,180,0.106,0.006,0
"2017-06-01T10:00:00Z","2017-06-01T10:30:00Z",-3.203,-3.342,-3.075,0.005,180,0.112,0.005,0
"2017-06-01T10:30:00Z","2017-06-01T11:00:00Z",-3.410,-3.523,-3.303,0.003,180,0.117,0.004,0
"2017-06-01T11:00:00Z","2017-06-01T11:30:00Z",-3.600,-3.698,-3.490,0.003,180,0.122,0.004,0
"2017-06-01T11:30:00Z","2017-06-01T12:00:00Z",-3.804,-3.931,-3.685,0.004,180,0.127,0.005,0
"2017-06-01T12:00:00Z","2017-06-01T12:30:00Z",-3.855,-3.961,-3.612,0.010,77,0.130,0.012,1
"2017-06-01T12:30:00Z","2017-06-01T13:00:00Z",-3.944,-4.044,-3.796,0.004,180,0.131,0.005,0
"2017-06-01T13:00:00Z","2017-06-01T13:30:00Z",-4.046,-4.088,-3.986,0.000,180,0.134,0.001,0
"2017-06-01T13:30:00Z","2017-06-01T14:00:00Z",-3.920,-4.062,-3.685,0.011,180,0.131,0.008,0
"2017-06-01T14:00:00Z","2017-06-01T14:30:00Z",-3.238,-3.677,-2.716,0.078,180,0.119,0.021,0
"2017-06-01T14:30:00Z","2017-06-01T15:00:00Z",-2.076,-2.722,-1.329,0.159,180,0.103,0.030,0
"2017-06-01T15:00:00Z","2017-06-01T15:30:00Z",-0.629,-1.346,0.177,0.186,138,0.095,0.037,1
"2017-06-01T15:30:00Z","2017-06-01T16:00:00Z",2.623,1.942,3.332,0.180,119,0.126,0.039,1
