startDateTime,endDateTime,SHFMean,SHFMinimum,SHFMaximum,SHFVariance,SHFNumPts,SHFExpUncert,SHFStdErMean,finalQF
"2018-06-01T00:00:00Z","2018-06-01T00:30:00Z",14.878,14.323,15.421,0.111,180,0.462,0.025,0
"2018-06-01T00:30:00Z","2018-06-01T01:00:00Z",13.710,13.032,14.320,0.156,180,0.429,0.029,0
"2018-06-01T01:00:00Z","2018-06-01T01:30:00Z",12.633,12.261,13.039,0.044,150,0.395,0.017,1
"2018-06-01T01:30:00Z","2018-06-01T02:00:00Z",11.634,10.775,12.704,0.290,107,0.379,0.052,1
"2018-06-01T02:00:00Z","2018-06-01T02:30:00Z",9.505,8.423,10.751,0.471,180,0.320,0.051,0
"2018-06-01T02:30:00Z","2018-06-01T03:00:00Z",7.521,6.722,8.384,0.241,180,0.258,0.037,0
"2018-06-01T03:00:00Z","2018-06-01T03:30:00Z",5.955,5.137,6.716,0.205,180,0.215,0.034,0
"2018-06-01T03:30:00Z","2018-06-01T04:00:00Z",4.178,3.225,5.140,0.312,180,0.179,0.042,0
"2018-06-01T04:00:00Z","2018-06-01T04:30:00Z",2.336,1.518,3.218,0.251,180,0.140,0.037,0
"2018-06-01T04:30:00Z","2018-06-01T05:00:00Z",1.223,0.915,1.498,0.024,77,0.107,0.018,1
"2018-06-01T05:00:00Z","2018-06-01T05:30:00Z",-0.175,-1.028,0.894,0.287,180,0.123,0.040,0
"2018-06-01T05:30:00Z","2018-06-01T06:00:00Z",-1.827,-2.636,-1.045,0.213,180,0.126,0.034,0
"2018-06-01T06:00:00Z","2018-06-01T06:30:00Z",-3.505,-4.358,-2.647,0.254,180,0.157,0.038,0
"2018-06-01T06:30:00Z","2018-06-01T07:00:00Z",-5.165,-5.936,-4.372,0.204,180,0.191,0.034,0
"2018-06-01T07:00:00Z","2018-06-01T07:30:00Z",-6.617,-7.245,-5.939,0.145,180,0.225,0.028,0
"2018-06-01T07:30:00Z","2018-06-01T08:00:00Z",-7.674,-8.078,-7.255,0.056,150,0.249,0.019,1
"2018-06-01T08:00:00Z","2018-06-01T08:30:00Z",-7.684,-8.071,-7.068,0.076,107,0.250,0.027,1
"2018-06-01T08:30:00Z","2018-06-01T09:00:00Z",-8.359,-8.485,-8.064,0.015,180,0.264,0.009,0
"2018-06-01T09:00:00Z","2018-06-01T09:30:00Z",-8.082,-8.418,-7.762,0.039,180,0.258,0.015,0
"2018-06-01T09:30:00Z","2018-06-01T10:00:00Z",-7.461,-7.759,-7.126,0.034,180,0.240,0.014,0
"2018-06-01T10:00:00Z","2018-06-01T10:30:00Z",-6.886,-7.130,-6.699,0.015,180,0.223,0.009,0
"2018-06-01T10:30:00Z","2018-06-01T11:00:00Z",-6.597,-6.702,-6.522,0.003,180,0.215,0.004,0
"2018-06-01T11:00:00Z","2018-06-01T11:30:00Z",-6.356,-6.532,-5.662,0.095,77,0.219,0.035,1
"2018-06-01T11:30:00Z","2018-06-01T12:00:00Z",-6.383,-6.655,-5.900,0.042,180,0.211,0.015,0
"2018-06-01T12:00:00Z","2018-06-01T12:30:00Z",-6.739,-6.799,-6.645,0.002,180,0.218,0.003,0
"2018-06-01T12:30:00Z","2018-06-01T13:00:00Z",-6.783,-6.802,-6.754,0.000,180,0.220,0.001,0
"2018-06-01T13:00:00Z","2018-06-01T13:30:00Z",-6.615,-6.764,-6.327,0.016,180,0.216,0.009,0
"2018-06-01T13:30:00Z","2018-06-01T14:00:00Z",-5.716,-6.327,-4.667,0.187,180,0.201,0.032,0
"2018-06-01T14:00:00Z","2018-06-01T14:30:00Z",-1.000,-4.632,3.766,6.408,150,0.423,0.207,1
"2018-06-01T14:30:00Z","2018-06-01T15:00:00Z",12.807,11.203,14.219,0.816,107,0.434,0.087,1
"2018-06-01T15:00:00Z","2018-06-01T15:30:00Z",14.791,14.236,15.184,0.094,180,0.458,0.023,0
"2018-06-01T15:30:00Z","2018-06-01T16:00:00Z",13.522,12.949,14.229,0.210,180,0.424,0.034,0
"2018-06-01T16:00:00Z","2018-06-01T16:30:00Z",12.921,12.541,13.062,0.017,180,0.401,0.010,0
"2018-06-01T16:30:00Z","2018-06-01T17:00:00Z",11.136,9.756,12.522,0.702,180,0.370,0.062,0
"2018-06-01T17:00:00Z","2018-06-01T17:30:00Z",8.863,8.318,9.727,0.166,180,0.289,0.030,0
"2018-06-01T17:30:00Z","2018-06-01T18:00:00Z",8.507,8.209,9.583,0.230,77,0.296,0.055,1
"2018-06-01T18:00:00Z","2018-06-01T18:30:00Z",8.651,8.421,9.221,0.036,180,0.280,0.014,0
"2018-06-01T18:30:00Z","2018-06-01T19:00:00Z",8.557,8.238,8.776,0.029,180,0.277,0.013,0
"2018-06-01T19:00:00Z","2018-06-01T19:30:00Z",8.697,8.138,11.252,0.679,180,0.306,0.061,0
"2018-06-01T19:30:00Z","2018-06-01T20:00:00Z",18.111,11.335,21.312,10.641,180,0.739,0.243,0
"2018-06-01T20:00:00Z","2018-06-01T20:30:00Z",19.262,17.263,21.174,1.472,180,0.617,0.090,0
"2018-06-01T20:30:00Z","2018-06-01T21:00:00Z",16.126,15.211,17.249,0.362,150,0.506,0.049,1
"2018-06-01T21:00:00Z","2018-06-01T21:30:00Z",19.168,17.965,20.687,0.666,107,0.608,0.079,1
"2018-06-01T21:30:00Z","2018-06-01T22:00:00Z",23.095,20.728,24.002,0.903,180,0.718,0.071,0
"2018-06-01T22:00:00Z","2018-06-01T22:30:00Z",20.782,18.571,23.086,1.801,180,0.666,0.100,0
"2018-06-01T22:30:00Z","2018-06-01T23:00:00Z",18.101,17.698,18.696,0.087,180,0.557,0.022,0
"2018-06-01T23:00:00Z","2018-06-01T23:30:00Z",18.187,16.678,18.890,0.462,180,0.567,0.051,0
"2018-06-01T23:30:00Z","2018-06-02T00:00:00Z",14.448,12.361,16.657,1.605,180,0.486,0.094,0
"2018-06-02T00:00:00Z","2018-06-02T00:30:00Z",11.397,9.944,12.350,0.518,77,0.394,0.082,1
"2018-06-02T00:30:00Z","2018-06-02T01:00:00Z",8.335,7.011,9.927,0.663,180,0.296,0.061,0
"2018-06-02T01:00:00Z","2018-06-02T01:30:00Z",5.723,4.514,6.990,0.532,180,0.226,0.054,0
"2018-06-02T01:30:00Z","2018-06-02T02:00:00Z",3.797,3.254,4.500,0.117,180,0.158,0.025,0
"2018-06-02T02:00:00Z","2018-06-02T02:30:00Z",2.444,1.491,3.250,0.268,180,0.143,0.039,0
"2018-06-02T02:30:00Z","2018-06-02T03:00:00Z",0.461,-0.472,1.481,0.332,180,0.128,0.043,0
"2018-06-02T03:00:00Z","2018-06-02T03:30:00Z",-1.123,-1.708,-0.486,0.127,150,0.114,0.029,1
"2018-06-02T03:30:00Z","2018-06-02T04:00:00Z",-1.958,-2.414,-1.209,0.110,107,0.125,0.032,1
"2018-06-02T04:00:00Z","2018-06-02T04:30:00Z",-2.892,-3.363,-2.424,0.071,180,0.131,0.020,0
"2018-06-02T04:30:00Z","2018-06-02T05:00:00Z",-3.782,-4.144,-3.363,0.052,180,0.148,0.017,0
"2018-06-02T05:00:00Z","2018-06-02T05:30:00Z",-4.415,-4.735,-4.137,0.028,180,0.161,0.012,0
"2018-06-02T05:30:00Z","2018-06-02T06:00:00Z",-5.138,-5.516,-4.738,0.051,180,0.181,0.017,0
"2018-06-02T06:00:00Z","2018-06-02T06:30:00Z",-5.956,-6.414,-5.530,0.067,180,0.203,0.019,0
"2018-06-02T06:30:00Z","2018-06-02T07:00:00Z",-6.461,-6.741,-5.876,0.063,77,0.220,0.029,1
"2018-06-02T07:00:00Z","2018-06-02T07:30:00Z",-6.833,-7.244,-6.184,0.082,180,0.225,0.021,0
"2018-06-02T07:30:00Z","2018-06-02T08:00:00Z",-7.518,-7.790,-7.228,0.026,180,0.241,0.012,0
"2018-06-02T08:00:00Z","2018-06-02T08:30:00Z",-7.990,-8.198,-7.787,0.013,180,0.254,0.008,0
"2018-06-02T08:30:00Z","2018-06-02T09:00:00Z",-8.492,-8.825,-8.185,0.033,180,0.269,0.014,0
"2018-06-02T09:00:00Z","2018-06-02T09:30:00Z",-9.178,-9.528,-8.805,0.046,180,0.289,0.016,0
"2018-06-02T09:30:00Z","2018-06-02T10:00:00Z",-9.745,-9.942,-9.528,0.014,150,0.304,0.010,1
"2018-06-02T10:00:00Z","2018-06-02T10:30:00Z",-9.898,-10.291,-9.293,0.074,107,0.312,0.026,1
"2018-06-02T10:30:00Z","2018-06-02T11:00:00Z",-10.765,-11.195,-10.294,0.070,180,0.335,0.020,0
"2018-06-02T11:00:00Z","2018-06-02T11:30:00Z",-11.505,-11.762,-11.198,0.026,180,0.355,0.012,0
"2018-06-02T11:30:00Z","2018-06-02T12:00:00Z",-12.006,-12.285,-11.756,0.023,180,0.370,0.011,0
"2018-06-02T12:00:00Z","2018-06-02T12:30:00Z",-12.622,-12.965,-12.288,0.038,180,0.388,0.015,0
"2018-06-02T12:30:00Z","2018-06-02T13:00:00Z",-13.292,-13.590,-12.958,0.033,180,0.408,0.014,0
"2018-06-02T13:00:00Z","2018-06-02T13:30:00Z",-13.516,-13.763,-12.840,0.101,77,0.420,0.036,1
"2018-06-02T13:30:00Z","2018-06-02T14:00:00Z",-12.609,-13.065,-11.442,0.201,180,0.393,0.033,0
"2018-06-02T14:00:00Z","2018-06-02T14:30:00Z",-6.037,-11.410,1.104,14.302,180,0.598,0.282,0
"2018-06-02T14:30:00Z","2018-06-02T15:00:00Z",7.474,1.191,11.989,10.103,180,0.533,0.237,0
"2018-06-02T15:00:00Z","2018-06-02T15:30:00Z",12.916,12.012,13.352,0.121,180,0.404,0.026,0
"2018-06-02T15:30:00Z","2018-06-02T16:00:00Z",12.279,11.929,12.552,0.057,180,0.383,0.018,0
"2018-06-02T16:00:00Z","2018-06-02T16:30:00Z",12.158,11.871,12.263,0.009,150,0.378,0.008,1
"2018-06-02T16:30:00Z","2018-06-02T17:00:00Z",9.843,8.696,11.361,0.572,107,0.344,0.073,1
"2018-06-02T17:00:00Z","2018-06-02T17:30:00Z",7.643,7.006,8.702,0.230,180,0.259,0.036,0
"2018-06-02T17:30:00Z","2018-06-02T18:00:00Z",6.979,6.870,7.049,0.002,180,0.230,0.003,0
"2018-06-02T18:00:00Z","2018-06-02T18:30:00Z",6.799,6.618,7.072,0.019,180,0.226,0.010,0
"2018-06-02T18:30:00Z","2018-06-02T19:00:00Z",6.874,6.581,7.095,0.026,180,0.229,0.012,0
"2018-06-02T19:00:00Z","2018-06-02T19:30:00Z",7.084,6.452,10.105,0.916,180,0.274,0.071,0
"2018-06-02T19:30:00Z","2018-06-02T20:00:00Z",15.184,10.197,22.627,17.642,77,1.067,0.479,1
"2018-06-02T20:00:00Z","2018-06-02T20:30:00Z",19.702,17.284,22.209,2.198,180,0.642,0.111,0
"2018-06-02T20:30:00Z","2018-06-02T21:00:00Z",15.778,14.713,17.277,0.627,180,0.500,0.059,0
"2018-06-02T21:00:00Z","2018-06-02T21:30:00Z",16.611,14.716,19.288,1.974,180,0.553,0.105,0
"2018-06-02T21:30:00Z","2018-06-02T22:00:00Z",22.275,19.316,23.473,1.667,180,0.706,0.096,0
"2018-06-02T22:00:00Z","2018-06-02T22:30:00Z",20.572,18.236,22.973,2.121,180,0.665,0.109,0
"2018-06-02T22:30:00Z","2018-06-02T23:00:00Z",17.930,17.451,18.963,0.180,150,0.554,0.035,1
"2018-06-02T23:00:00Z","2018-06-02T23:30:00Z",19.627,18.110,21.179,0.779,107,0.624,0.085,1
"2018-06-02T23:30:00Z","2018-06-03T00:00:00Z",15.654,13.447,18.079,1.840,180,0.524,0.101,0
"2018-06-03T00:00:00Z","2018-06-03T00:30:00Z",11.577,9.936,13.388,1.022,179,0.394,0.076,0
"2018-06-03T00:30:00Z","2018-06-03T01:00:00Z",8.604,7.396,9.902,0.524,180,0.298,0.054,0
"2018-06-03T01:00:00Z","2018-06-03T01:30:00Z",6.269,5.232,7.368,0.390,180,0.232,0.047,0
"2018-06-03T01:30:00Z","2018-06-03T02:00:00Z",4.233,3.243,5.207,0.327,180,0.181,0.043,0
