startDateTime,endDateTime,SHFMean,SHFMinimum,SHFMaximum,SHFVariance,SHFNumPts,SHFExpUncert,SHFStdErMean,finalQF
"2022-06-01T00:00:00Z","2022-06-01T00:30:00Z",53.473,52.903,53.835,0.058,180,1.605,0.018,1
"2022-06-01T00:30:00Z","2022-06-01T01:00:00Z",51.558,50.272,52.908,0.654,180,1.551,0.060,1
"2022-06-01T01:00:00Z","2022-06-01T01:30:00Z",49.293,48.465,50.241,0.269,180,1.481,0.039,1
"2022-06-01T01:30:00Z","2022-06-01T02:00:00Z",47.994,47.636,48.477,0.054,180,1.440,0.017,1
"2022-06-01T02:00:00Z","2022-06-01T02:30:00Z",47.481,47.326,47.680,0.009,180,1.425,0.007,1
"2022-06-01T02:30:00Z","2022-06-01T03:00:00Z",47.238,47.118,47.345,0.004,180,1.417,0.005,1
"2022-06-01T03:00:00Z","2022-06-01T03:30:00Z",46.991,46.652,47.144,0.019,180,1.410,0.010,1
"2022-06-01T03:30:00Z","2022-06-01T04:00:00Z",46.193,45.841,46.661,0.057,180,1.386,0.018,1
"2022-06-01T04:00:00Z","2022-06-01T04:30:00Z",45.776,45.718,45.881,0.001,180,1.373,0.002,1
"2022-06-01T04:30:00Z","2022-06-01T05:00:00Z",45.933,45.798,46.089,0.007,180,1.378,0.006,1
"2022-06-01T05:00:00Z","2022-06-01T05:30:00Z",46.240,46.049,46.406,0.008,180,1.387,0.007,1
"2022-06-01T05:30:00Z","2022-06-01T06:00:00Z",46.539,46.373,46.687,0.007,180,1.396,0.006,1
"2022-06-01T06:00:00Z","2022-06-01T06:30:00Z",46.768,46.657,46.886,0.004,180,1.403,0.005,1
"2022-06-01T06:30:00Z","2022-06-01T07:00:00Z",46.960,46.862,47.035,0.002,180,1.409,0.003,1
"2022-06-01T07:00:00Z","2022-06-01T07:30:00Z",47.129,47.002,47.236,0.003,180,1.414,0.004,1
"2022-06-01T07:30:00Z","2022-06-01T08:00:00Z",47.300,47.196,47.406,0.002,180,1.419,0.004,1
"2022-06-01T08:00:00Z","2022-06-01T08:30:00Z",47.474,47.375,47.588,0.003,180,1.424,0.004,1
"2022-06-01T08:30:00Z","2022-06-01T09:00:00Z",47.642,47.558,47.725,0.002,180,1.429,0.003,1
"2022-06-01T09:00:00Z","2022-06-01T09:30:00Z",47.753,47.685,47.829,0.001,180,1.433,0.003,1
"2022-06-01T09:30:00Z","2022-06-01T10:00:00Z",47.848,47.787,47.912,0.001,180,1.435,0.002,1
"2022-06-01T10:00:00Z","2022-06-01T10:30:00Z",47.958,47.889,48.054,0.002,180,1.439,0.003,1
"2022-06-01T10:30:00Z","2022-06-01T11:00:00Z",48.094,48.014,48.182,0.002,180,1.443,0.003,1
