startDateTime,endDateTime,SHFMean,SHFMinimum,SHFMaximum,SHFVariance,SHFNumPts,SHFExpUncert,SHFStdErMean,finalQF
"2017-09-01T00:00:00Z","2017-09-01T00:30:00Z",4.391,3.766,5.058,0.145,138,0.160,0.032,1
"2017-09-01T00:30:00Z","2017-09-01T01:00:00Z",3.190,2.618,3.584,0.084,119,0.125,0.027,1
"2017-09-01T01:00:00Z","2017-09-01T01:30:00Z",1.435,0.228,2.611,0.486,180,0.128,0.052,0
"2017-09-01T01:30:00Z","2017-09-01T02:00:00Z",-0.924,-2.034,0.239,0.443,180,0.118,0.050,0
"2017-09-01T02:00:00Z","2017-09-01T02:30:00Z",-2.710,-3.159,-2.025,0.103,180,0.110,0.024,0
"2017-09-01T02:30:00Z","2017-09-01T03:00:00Z",-3.340,-3.464,-3.157,0.006,180,0.115,0.006,0
"2017-09-01T03:00:00Z","2017-09-01T03:30:00Z",-3.497,-3.563,-3.420,0.001,180,0.119,0.002,0
"2017-09-01T03:30:00Z","2017-09-01T04:00:00Z",-3.473,-3.576,-3.325,0.009,77,0.120,0.011,1
"2017-09-01T04:00:00Z","2017-09-01T04:30:00Z",-3.731,-4.161,-3.366,0.057,180,0.129,0.018,0
"2017-09-01T04:30:00Z","2017-09-01T05:00:00Z",-4.649,-5.160,-4.133,0.083,180,0.155,0.021,0
"2017-09-01T05:00:00Z","2017-09-01T05:30:00Z",-5.469,-5.701,-5.126,0.027,180,0.174,0.012,0
"2017-09-01T05:30:00Z","2017-09-01T06:00:00Z",-5.655,-5.728,-5.527,0.002,180,0.178,0.003,0
"2017-09-01T06:00:00Z","2017-09-01T06:30:00Z",-5.360,-5.571,-5.137,0.015,180,0.170,0.009,0
"2017-09-01T06:30:00Z","2017-09-01T07:00:00Z",-5.153,-5.288,-5.072,0.003,138,0.164,0.005,1
"2017-09-01T07:00:00Z","2017-09-01T07:30:00Z",-5.493,-5.767,-5.206,0.029,119,0.175,0.016,1
"2017-09-01T07:30:00Z","2017-09-01T08:00:00Z",-6.072,-6.332,-5.753,0.024,180,0.190,0.012,0
"2017-09-01T08:00:00Z","2017-09-01T08:30:00Z",-6.431,-6.524,-6.293,0.003,180,0.199,0.004,0
"2017-09-01T08:30:00Z","2017-09-01T09:00:00Z",-6.528,-6.648,-6.378,0.002,180,0.202,0.004,0
"2017-09-01T09:00:00Z","2017-09-01T09:30:00Z",-6.531,-6.714,-6.397,0.004,180,0.202,0.005,0
"2017-09-01T09:30:00Z","2017-09-01T10:00:00Z",-6.095,-6.407,-5.682,0.043,180,0.192,0.015,0
"2017-09-01T10:00:00Z","2017-09-01T10:30:00Z",-5.678,-5.907,-5.453,0.023,77,0.181,0.017,1
"2017-09-01T10:30:00Z","2017-09-01T11:00:00Z",-5.687,-5.807,-5.618,0.002,180,0.171,0.004,1
"2017-09-01T11:00:00Z","2017-09-01T11:30:00Z",-5.711,-5.777,-5.614,0.001,180,0.171,0.003,1
"2017-09-01T11:30:00Z","2017-09-01T12:00:00Z",-5.844,-5.942,-5.744,0.002,180,0.175,0.004,1
"2017-09-01T12:00:00Z","2017-09-01T12:30:00Z",-5.961,-6.039,-5.904,0.001,180,0.179,0.002,1
"2017-09-01T12:30:00Z","2017-09-01T13:00:00Z",-6.149,-6.268,-5.996,0.006,180,0.185,0.006,1
"2017-09-01T13:00:00Z","2017-09-01T13:30:00Z",-6.247,-6.297,-6.179,0.001,138,0.187,0.002,1
"2017-09-01T13:30:00Z","2017-09-01T14:00:00Z",-5.839,-6.020,-5.564,0.015,119,0.177,0.011,1
"2017-09-01T14:00:00Z","2017-09-01T14:30:00Z",-4.438,-5.536,-3.458,0.401,180,0.163,0.047,1
"2017-09-01T14:30:00Z","2017-09-01T15:00:00Z",-2.590,-3.460,-1.633,0.289,180,0.112,0.040,1
"2017-09-01T15:00:00Z","2017-09-01T15:30:00Z",-1.094,-1.609,-0.704,0.052,180,0.047,0.017,1
