startDateTime,endDateTime,tempSingleMean,tempSingleMinimum,tempSingleMaximum,tempSingleVariance,tempSingleNumPts,tempSingleExpUncert,tempSingleStdErMean,finalQF
"2022-08-01T00:00:00Z","2022-08-01T00:30:00Z",18.0004,17.4503,18.4084,0.0598,1800.0000,0.1450,0.0058,0
"2022-08-01T00:30:00Z","2022-08-01T01:00:00Z",17.1722,16.8389,17.8065,0.0745,1800.0000,0.1449,0.0064,0
"2022-08-01T01:00:00Z","2022-08-01T01:30:00Z",16.1087,15.2856,16.9574,0.1844,1800.0000,0.1454,0.0101,0
"2022-08-01T01:30:00Z","2022-08-01T02:00:00Z",14.5672,14.0112,15.2806,0.1238,1800.0000,0.1442,0.0083,0
"2022-08-01T02:00:00Z","2022-08-01T02:30:00Z",13.7338,13.3086,14.0115,0.0370,1800.0000,0.1430,0.0045,0
"2022-08-01T02:30:00Z","2022-08-01T03:00:00Z",13.2725,12.9154,13.7094,0.0275,1800.0000,0.1428,0.0039,0
"2022-08-01T03:00:00Z","2022-08-01T03:30:00Z",12.4999,12.1424,13.1155,0.0759,1800.0000,0.1429,0.0065,0
"2022-08-01T03:30:00Z","2022-08-01T04:00:00Z",12.1871,11.7493,12.4307,0.0289,1800.0000,0.1423,0.0040,0
"2022-08-01T04:00:00Z","2022-08-01T04:30:00Z",11.8933,11.4720,12.4011,0.0479,1800.0000,0.1424,0.0052,0
"2022-08-01T04:30:00Z","2022-08-01T05:00:00Z",10.8826,10.0261,12.5997,0.6779,1800.0000,0.1473,0.0194,0
"2022-08-01T05:00:00Z","2022-08-01T05:30:00Z",9.8779,9.3362,10.2313,0.0347,1800.0000,0.1414,0.0044,0
"2022-08-01T05:30:00Z","2022-08-01T06:00:00Z",9.2808,8.8839,9.7230,0.0483,1800.0000,0.1413,0.0052,0
"2022-08-01T06:00:00Z","2022-08-01T06:30:00Z",9.1575,8.8790,9.5450,0.0257,1800.0000,0.1410,0.0038,0
"2022-08-01T06:30:00Z","2022-08-01T07:00:00Z",8.8823,8.4902,9.2982,0.0278,1800.0000,0.1409,0.0039,0
"2022-08-01T07:00:00Z","2022-08-01T07:30:00Z",8.4226,8.0115,8.8975,0.0757,1800.0000,0.1411,0.0065,0
"2022-08-01T07:30:00Z","2022-08-01T08:00:00Z",8.1439,7.8555,8.4618,0.0283,1800.0000,0.1406,0.0040,0
"2022-08-01T08:00:00Z","2022-08-01T08:30:00Z",8.7956,8.1632,9.3015,0.0629,1800.0000,0.1412,0.0059,0
"2022-08-01T08:30:00Z","2022-08-01T09:00:00Z",8.2924,7.9555,8.7684,0.0295,1800.0000,0.1407,0.0040,0
"2022-08-01T09:00:00Z","2022-08-01T09:30:00Z",8.3421,7.7210,9.4604,0.2385,1800.0000,0.1426,0.0115,0
"2022-08-01T09:30:00Z","2022-08-01T10:00:00Z",9.0665,8.6642,9.8121,0.0678,1800.0000,0.1415,0.0061,0
"2022-08-01T10:00:00Z","2022-08-01T10:30:00Z",11.1778,8.5523,13.5050,2.4050,1800.0000,0.1601,0.0366,0
"2022-08-01T10:30:00Z","2022-08-01T11:00:00Z",11.6765,10.6565,12.3129,0.1267,1800.0000,0.1430,0.0084,0
"2022-08-01T11:00:00Z","2022-08-01T11:30:00Z",10.4722,9.7701,12.2682,0.2563,1800.0000,0.1440,0.0119,0
"2022-08-01T11:30:00Z","2022-08-01T12:00:00Z",10.7589,10.0130,11.7942,0.1544,1800.0000,0.1430,0.0093,0
"2022-08-01T12:00:00Z","2022-08-01T12:30:00Z",11.0994,10.7144,11.9931,0.0668,1800.0000,0.1424,0.0061,0
"2022-08-01T12:30:00Z","2022-08-01T13:00:00Z",10.9600,10.3702,11.5633,0.0769,1800.0000,0.1423,0.0065,0
"2022-08-01T13:00:00Z","2022-08-01T13:30:00Z",11.1751,10.4841,12.3961,0.2070,1800.0000,0.1436,0.0107,0
"2022-08-01T13:30:00Z","2022-08-01T14:00:00Z",14.6656,12.0419,17.1361,2.5626,1800.0000,0.1626,0.0377,0
"2022-08-01T14:00:00Z","2022-08-01T14:30:00Z",17.9698,16.9410,18.8260,0.2969,1800.0000,0.1470,0.0128,0
"2022-08-01T14:30:00Z","2022-08-01T15:00:00Z",19.6542,18.5334,20.4779,0.2490,1800.0000,0.1473,0.0118,0
"2022-08-01T15:00:00Z","2022-08-01T15:30:00Z",20.8681,20.2626,21.5209,0.1185,1800.0000,0.1468,0.0081,0
