startDateTime,endDateTime,SHFMean,SHFMinimum,SHFMaximum,SHFVariance,SHFNumPts,SHFExpUncert,SHFStdErMean,finalQF
"2021-07-01T00:00:00Z","2021-07-01T00:30:00Z",7.206,6.998,7.422,0.015,180,0.230,0.009,0
"2021-07-01T00:30:00Z","2021-07-01T01:00:00Z",6.786,6.579,7.006,0.015,180,0.218,0.009,0
"2021-07-01T01:00:00Z","2021-07-01T01:30:00Z",6.336,6.082,6.572,0.020,180,0.205,0.011,0
"2021-07-01T01:30:00Z","2021-07-01T02:00:00Z",5.780,5.477,6.077,0.030,180,0.190,0.013,0
"2021-07-01T02:00:00Z","2021-07-01T02:30:00Z",5.206,4.951,5.484,0.023,180,0.174,0.011,0
"2021-07-01T02:30:00Z","2021-07-01T03:00:00Z",4.724,4.489,4.951,0.018,180,0.161,0.010,0
"2021-07-01T03:00:00Z","2021-07-01T03:30:00Z",4.387,4.280,4.497,0.004,78,0.151,0.007,1
"2021-07-01T03:30:00Z","2021-07-01T04:00:00Z",4.353,3.806,5.290,0.158,179,0.161,0.030,0
"2021-07-01T04:00:00Z","2021-07-01T04:30:00Z",3.449,3.118,3.803,0.038,180,0.129,0.015,0
"2021-07-01T04:30:00Z","2021-07-01T05:00:00Z",2.826,2.547,3.121,0.027,180,0.113,0.012,0
"2021-07-01T05:00:00Z","2021-07-01T05:30:00Z",2.270,2.004,2.540,0.023,180,0.100,0.011,0
"2021-07-01T05:30:00Z","2021-07-01T06:00:00Z",1.753,1.492,2.012,0.022,180,0.090,0.011,0
"2021-07-01T06:00:00Z","2021-07-01T06:30:00Z",1.268,1.053,1.497,0.016,180,0.081,0.010,0
"2021-07-01T06:30:00Z","2021-07-01T07:00:00Z",0.913,0.797,1.061,0.006,180,0.075,0.006,0
"2021-07-01T07:00:00Z","2021-07-01T07:30:00Z",0.736,0.683,0.804,0.001,180,0.072,0.002,0
"2021-07-01T07:30:00Z","2021-07-01T08:00:00Z",0.643,0.594,0.693,0.001,180,0.071,0.002,0
"2021-07-01T08:00:00Z","2021-07-01T08:30:00Z",0.544,0.477,0.599,0.001,180,0.071,0.002,0
"2021-07-01T08:30:00Z","2021-07-01T09:00:00Z",0.419,0.348,0.487,0.001,180,0.070,0.003,0
"2021-07-01T09:00:00Z","2021-07-01T09:30:00Z",0.289,0.221,0.355,0.001,180,0.069,0.003,0
