startDateTime,endDateTime,SHFMean,SHFMinimum,SHFMaximum,SHFVariance,SHFNumPts,SHFExpUncert,SHFStdErMean,finalQF
"2020-09-01T00:00:00Z","2020-09-01T00:30:00Z",5.907,5.407,6.534,0.092,180,0.209,0.023,0
"2020-09-01T00:30:00Z","2020-09-01T01:00:00Z",4.647,3.789,5.442,0.231,180,0.186,0.036,0
"2020-09-01T01:00:00Z","2020-09-01T01:30:00Z",2.787,1.780,3.782,0.341,180,0.156,0.043,0
"2020-09-01T01:30:00Z","2020-09-01T02:00:00Z",0.860,0.042,1.777,0.257,180,0.125,0.038,0
"2020-09-01T02:00:00Z","2020-09-01T02:30:00Z",-0.678,-1.448,0.049,0.170,180,0.114,0.031,0
"2020-09-01T02:30:00Z","2020-09-01T03:00:00Z",-2.454,-3.475,-1.405,0.376,180,0.150,0.046,0
"2020-09-01T03:00:00Z","2020-09-01T03:30:00Z",-4.272,-4.954,-3.478,0.183,180,0.170,0.032,0
"2020-09-01T03:30:00Z","2020-09-01T04:00:00Z",-5.411,-5.800,-4.961,0.059,180,0.190,0.018,0
"2020-09-01T04:00:00Z","2020-09-01T04:30:00Z",-6.096,-6.383,-5.803,0.025,180,0.206,0.012,0
"2020-09-01T04:30:00Z","2020-09-01T05:00:00Z",-6.631,-6.863,-6.365,0.020,180,0.220,0.011,0
"2020-09-01T05:00:00Z","2020-09-01T05:30:00Z",-7.104,-7.336,-6.874,0.019,180,0.233,0.010,0
"2020-09-01T05:30:00Z","2020-09-01T06:00:00Z",-7.521,-7.706,-7.332,0.010,180,0.244,0.008,0
"2020-09-01T06:00:00Z","2020-09-01T06:30:00Z",-7.826,-7.990,-7.677,0.007,180,0.252,0.006,0
"2020-09-01T06:30:00Z","2020-09-01T07:00:00Z",-8.278,-8.626,-7.976,0.035,180,0.266,0.014,0
"2020-09-01T07:00:00Z","2020-09-01T07:30:00Z",-9.093,-9.657,-8.616,0.088,180,0.291,0.022,0
