startDateTime,endDateTime,SHFMean,SHFMinimum,SHFMaximum,SHFVariance,SHFNumPts,SHFExpUncert,SHFStdErMean,finalQF
"2022-11-01T00:00:00Z","2022-11-01T00:30:00Z",-1.052,-1.455,-0.668,0.053,180,0.080,0.017,0
"2022-11-01T00:30:00Z","2022-11-01T01:00:00Z",-1.875,-2.285,-1.464,0.058,180,0.092,0.018,0
"2022-11-01T01:00:00Z","2022-11-01T01:30:00Z",-2.684,-3.077,-2.273,0.053,180,0.108,0.017,0
"2022-11-01T01:30:00Z","2022-11-01T02:00:00Z",-3.245,-3.397,-3.075,0.009,84,0.118,0.010,1
"2022-11-01T02:00:00Z","2022-11-01T02:30:00Z",-2.950,-3.410,-1.991,0.144,173,0.123,0.029,0
"2022-11-01T02:30:00Z","2022-11-01T03:00:00Z",-3.613,-3.774,-3.412,0.011,180,0.126,0.008,0
"2022-11-01T03:00:00Z","2022-11-01T03:30:00Z",-3.876,-3.969,-3.771,0.003,180,0.133,0.004,0
"2022-11-01T03:30:00Z","2022-11-01T04:00:00Z",-4.039,-4.111,-3.959,0.002,180,0.137,0.003,0
"2022-11-01T04:00:00Z","2022-11-01T04:30:00Z",-4.174,-4.245,-4.101,0.001,180,0.140,0.003,0
"2022-11-01T04:30:00Z","2022-11-01T05:00:00Z",-4.292,-4.355,-4.235,0.001,180,0.143,0.002,0
"2022-11-01T05:00:00Z","2022-11-01T05:30:00Z",-4.396,-4.448,-4.338,0.001,180,0.146,0.002,0
"2022-11-01T05:30:00Z","2022-11-01T06:00:00Z",-4.494,-4.548,-4.443,0.001,180,0.149,0.002,0
"2022-11-01T06:00:00Z","2022-11-01T06:30:00Z",-4.603,-4.668,-4.541,0.001,180,0.152,0.002,0
"2022-11-01T06:30:00Z","2022-11-01T07:00:00Z",-4.717,-4.775,-4.658,0.001,180,0.155,0.002,0
"2022-11-01T07:00:00Z","2022-11-01T07:30:00Z",-4.821,-4.880,-4.768,0.001,180,0.158,0.002,0
"2022-11-01T07:30:00Z","2022-11-01T08:00:00Z",-4.942,-5.017,-4.873,0.002,180,0.161,0.003,0
"2022-11-01T08:00:00Z","2022-11-01T08:30:00Z",-5.089,-5.168,-5.012,0.002,180,0.165,0.003,0
"2022-11-01T08:30:00Z","2022-11-01T09:00:00Z",-5.234,-5.310,-5.158,0.002,180,0.169,0.003,0
"2022-11-01T09:00:00Z","2022-11-01T09:30:00Z",-5.358,-5.417,-5.298,0.001,180,0.173,0.002,0
"2022-11-01T09:30:00Z","2022-11-01T10:00:00Z",-5.486,-5.559,-5.415,0.002,180,0.176,0.003,0
"2022-11-01T10:00:00Z","2022-11-01T10:30:00Z",-5.615,-5.676,-5.552,0.001,180,0.180,0.003,0
"2022-11-01T10:30:00Z","2022-11-01T11:00:00Z",-5.721,-5.781,-5.669,0.001,180,0.183,0.002,0
"2022-11-01T11:00:00Z","2022-11-01T11:30:00Z",-5.831,-5.891,-5.771,0.001,180,0.186,0.002,0
"2022-11-01T11:30:00Z","2022-11-01T12:00:00Z",-5.949,-6.021,-5.879,0.001,180,0.189,0.003,0
"2022-11-01T12:00:00Z","2022-11-01T12:30:00Z",-6.093,-6.174,-6.013,0.002,180,0.193,0.003,0
