startDateTime,endDateTime,SHFMean,SHFMinimum,SHFMaximum,SHFVariance,SHFNumPts,SHFExpUncert,SHFStdErMean,finalQF
"2022-07-01T00:00:00Z","2022-07-01T00:30:00Z",7.240,7.127,7.372,0.005,180,0.230,0.005,0
"2022-07-01T00:30:00Z","2022-07-01T01:00:00Z",7.437,7.364,7.474,0.001,180,0.236,0.002,0
"2022-07-01T01:00:00Z","2022-07-01T01:30:00Z",7.119,6.698,7.415,0.043,180,0.229,0.015,0
"2022-07-01T01:30:00Z","2022-07-01T02:00:00Z",6.171,5.603,6.706,0.107,180,0.206,0.024,0
"2022-07-01T02:00:00Z","2022-07-01T02:30:00Z",5.039,4.492,5.595,0.104,180,0.175,0.024,0
"2022-07-01T02:30:00Z","2022-07-01T03:00:00Z",4.583,4.171,5.518,0.174,77,0.183,0.048,1
"2022-07-01T03:00:00Z","2022-07-01T03:30:00Z",3.641,2.747,4.871,0.352,180,0.158,0.044,0
"2022-07-01T03:30:00Z","2022-07-01T04:00:00Z",2.072,1.486,2.739,0.134,180,0.109,0.027,0
"2022-07-01T04:00:00Z","2022-07-01T04:30:00Z",1.087,0.754,1.481,0.044,180,0.083,0.016,0
"2022-07-01T04:30:00Z","2022-07-01T05:00:00Z",0.520,0.307,0.754,0.016,180,0.074,0.009,0
"2022-07-01T05:00:00Z","2022-07-01T05:30:00Z",0.083,-0.150,0.315,0.019,180,0.072,0.010,0
"2022-07-01T05:30:00Z","2022-07-01T06:00:00Z",-0.341,-0.486,-0.157,0.009,180,0.071,0.007,0
"2022-07-01T06:00:00Z","2022-07-01T06:30:00Z",-0.542,-0.579,-0.476,0.001,180,0.071,0.002,0
"2022-07-01T06:30:00Z","2022-07-01T07:00:00Z",-0.571,-0.584,-0.561,0.000,180,0.071,0.000,0
"2022-07-01T07:00:00Z","2022-07-01T07:30:00Z",-0.601,-0.656,-0.563,0.001,180,0.071,0.002,0
"2022-07-01T07:30:00Z","2022-07-01T08:00:00Z",-0.765,-0.902,-0.645,0.006,180,0.073,0.006,0
"2022-07-01T08:00:00Z","2022-07-01T08:30:00Z",-1.041,-1.210,-0.892,0.008,180,0.076,0.007,0
"2022-07-01T08:30:00Z","2022-07-01T09:00:00Z",-1.446,-1.683,-1.213,0.019,180,0.083,0.010,0
"2022-07-01T09:00:00Z","2022-07-01T09:30:00Z",-1.882,-2.063,-1.685,0.012,180,0.090,0.008,0
"2022-07-01T09:30:00Z","2022-07-01T10:00:00Z",-2.252,-2.451,-2.063,0.013,180,0.097,0.008,0
"2022-07-01T10:00:00Z","2022-07-01T10:30:00Z",-2.638,-2.810,-2.456,0.010,180,0.105,0.008,0
"2022-07-01T10:30:00Z","2022-07-01T11:00:00Z",-3.022,-3.249,-2.805,0.017,180,0.114,0.010,0
"2022-07-01T11:00:00Z","2022-07-01T11:30:00Z",-3.472,-3.699,-3.254,0.017,180,0.125,0.010,0
"2022-07-01T11:30:00Z","2022-07-01T12:00:00Z",-4.077,-4.415,-3.694,0.046,180,0.143,0.016,0
"2022-07-01T12:00:00Z","2022-07-01T12:30:00Z",-4.805,-5.214,-4.392,0.056,180,0.162,0.018,0
"2022-07-01T12:30:00Z","2022-07-01T13:00:00Z",-5.572,-5.925,-5.178,0.047,180,0.182,0.016,0
"2022-07-01T13:00:00Z","2022-07-01T13:30:00Z",-6.146,-6.298,-5.923,0.013,180,0.196,0.009,0
"2022-07-01T13:30:00Z","2022-07-01T14:00:00Z",-6.166,-6.308,-5.835,0.018,180,0.197,0.010,0
"2022-07-01T14:00:00Z","2022-07-01T14:30:00Z",-5.314,-5.825,-4.721,0.105,180,0.179,0.024,0
